date,stock_id,beta_pe_ratio
2017-02-24,pe_ratio_561,0.5390781563126252
2017-02-27,pe_ratio_562,0.6432865731462926
2017-02-28,pe_ratio_563,0.0601202404809619
2017-03-01,pe_ratio_564,0.7114228456913828
2017-03-02,pe_ratio_565,0.0420841683366733
2017-03-03,pe_ratio_566,0.8036072144288577
2017-03-06,pe_ratio_567,0.0501002004008016
2017-03-07,pe_ratio_568,0.1543086172344689
2017-03-08,pe_ratio_569,0.3887775551102204
2017-03-09,pe_ratio_570,0.9118236472945892
2017-03-10,pe_ratio_571,0.0460921843687374
2017-03-13,pe_ratio_572,0.4729458917835671
2017-03-14,pe_ratio_573,0.8697394789579158
2017-03-15,pe_ratio_574,0.0040080160320641
2017-03-16,pe_ratio_575,0.5671342685370742
2017-03-17,pe_ratio_576,0.9559118236472944
2017-03-20,pe_ratio_577,0.6232464929859719
2017-03-21,pe_ratio_578,0.8236472945891784
2017-03-22,pe_ratio_579,0.9519038076152304
2017-03-23,pe_ratio_580,0.1943887775551102
2017-03-24,pe_ratio_581,0.376753507014028
2017-03-27,pe_ratio_582,0.6633266533066132
2017-03-28,pe_ratio_583,0.7414829659318637
2017-03-29,pe_ratio_584,0.7615230460921844
2017-03-30,pe_ratio_585,0.9498997995991983
2017-03-31,pe_ratio_586,0.8196392785571143
2017-04-03,pe_ratio_587,0.5270541082164328
2017-04-04,pe_ratio_588,0.5711422845691383
2017-04-05,pe_ratio_589,0.3246492985971944
2017-04-06,pe_ratio_590,0.1162324649298597
2017-04-07,pe_ratio_591,0.2064128256513026
2017-04-10,pe_ratio_592,0.905811623246493
2017-04-11,pe_ratio_593,0.4649298597194389
2017-04-12,pe_ratio_594,0.2164328657314629
2017-04-13,pe_ratio_595,0.6993987975951904
2017-04-14,pe_ratio_596,0.7194388777555111
2017-04-17,pe_ratio_597,0.1322645290581162
2017-04-18,pe_ratio_598,0.8897795591182365
2017-04-19,pe_ratio_599,0.0841683366733467
2017-04-20,pe_ratio_600,0.9158316633266532
2017-04-21,pe_ratio_601,0.1462925851703407
2017-04-24,pe_ratio_602,0.56312625250501
2017-04-25,pe_ratio_603,0.282565130260521
2017-04-26,pe_ratio_604,0.0040080160320641
2017-04-27,pe_ratio_605,0.4789579158316633
2017-04-28,pe_ratio_606,0.4549098196392785
2017-05-01,pe_ratio_607,0.6933867735470942
2017-05-02,pe_ratio_608,0.1022044088176352
2017-05-03,pe_ratio_609,0.7154308617234469
2017-05-04,pe_ratio_610,0.5751503006012024
2017-05-05,pe_ratio_611,0.1503006012024048
2017-05-08,pe_ratio_612,0.4228456913827655
2017-05-09,pe_ratio_613,0.4709418837675351
2017-05-10,pe_ratio_614,0.1823647294589178
2017-05-11,pe_ratio_615,0.8296593186372746
2017-05-12,pe_ratio_616,0.002004008016032
2017-05-15,pe_ratio_617,0.5150300601202404
2017-05-16,pe_ratio_618,0.158316633266533
2017-05-17,pe_ratio_619,0.9579158316633266
2017-05-18,pe_ratio_620,0.2685370741482966
2017-05-19,pe_ratio_621,0.8156312625250501
2017-05-22,pe_ratio_622,0.4408817635270541
2017-05-23,pe_ratio_623,0.5771543086172345
2017-05-24,pe_ratio_624,0.1743486973947896
2017-05-25,pe_ratio_625,0.93186372745491
2017-05-26,pe_ratio_626,0.4969939879759519
2017-05-29,pe_ratio_627,0.5430861723446894
2017-05-30,pe_ratio_628,0.7775551102204409
2017-05-31,pe_ratio_629,0.7995991983967936
2017-06-01,pe_ratio_630,0.0661322645290581
2017-06-02,pe_ratio_631,0.8256513026052105
2017-06-05,pe_ratio_632,0.2264529058116232
2017-06-06,pe_ratio_633,0.0280561122244488
2017-06-07,pe_ratio_634,0.2565130260521042
2017-06-08,pe_ratio_635,0.3847695390781563
2017-06-09,pe_ratio_636,0.1362725450901803
2017-06-12,pe_ratio_637,0.751503006012024
2017-06-13,pe_ratio_638,0.6893787575150301
2017-06-14,pe_ratio_639,0.7094188376753507
2017-06-15,pe_ratio_640,0.1523046092184369
2017-06-16,pe_ratio_641,0.5170340681362725
2017-06-19,pe_ratio_642,0.5450901803607214
2017-06-20,pe_ratio_643,0.0521042084168336
2017-06-21,pe_ratio_644,0.7915831663326653
2017-06-22,pe_ratio_645,0.2885771543086172
2017-06-23,pe_ratio_646,0.156312625250501
2017-06-26,pe_ratio_647,0.7895791583166333
2017-06-27,pe_ratio_648,0.6893787575150301
2017-06-28,pe_ratio_649,0.4809619238476953
2017-06-29,pe_ratio_650,0.2124248496993988
2017-06-30,pe_ratio_651,0.2885771543086172
2017-07-03,pe_ratio_652,0.1082164328657314
2017-07-04,pe_ratio_653,0.2144288577154308
2017-07-05,pe_ratio_654,0.8937875751503006
2017-07-06,pe_ratio_655,0.2545090180360721
2017-07-07,pe_ratio_656,0.7094188376753507
2017-07-10,pe_ratio_657,0.0601202404809619
2017-07-11,pe_ratio_658,0.3246492985971944
2017-07-12,pe_ratio_659,0.6492985971943888
2017-07-13,pe_ratio_660,0.6492985971943888
2017-07-14,pe_ratio_661,0.751503006012024
2017-07-17,pe_ratio_662,0.1022044088176352
2017-07-18,pe_ratio_663,0.3026052104208417
2017-07-19,pe_ratio_664,0.4408817635270541
2017-07-20,pe_ratio_665,0.9599198396793588
2017-07-21,pe_ratio_666,0.0661322645290581
2017-07-24,pe_ratio_667,0.2925851703406814
2017-07-25,pe_ratio_668,0.3306613226452906
2017-07-26,pe_ratio_669,0.3206412825651302
2017-07-27,pe_ratio_670,0.280561122244489
2017-07-28,pe_ratio_671,0.5511022044088176
2017-07-31,pe_ratio_672,0.7194388777555111
2017-08-01,pe_ratio_673,0.3486973947895792
2017-08-02,pe_ratio_674,0.0761523046092184
2017-08-03,pe_ratio_675,0.939879759519038
2017-08-04,pe_ratio_676,0.9078156312625252
2017-08-07,pe_ratio_677,0.158316633266533
2017-08-08,pe_ratio_678,0.7354709418837675
2017-08-09,pe_ratio_679,0.2905811623246493
2017-08-10,pe_ratio_680,0.5110220440881763
2017-08-11,pe_ratio_681,0.9218436873747496
2017-08-14,pe_ratio_682,0.3867735470941884
2017-08-15,pe_ratio_683,0.5090180360721442
2017-08-16,pe_ratio_684,0.8837675350701403
2017-08-17,pe_ratio_685,0.6593186372745491
2017-08-18,pe_ratio_686,0.1983967935871743
2017-08-21,pe_ratio_687,0.8537074148296593
2017-08-22,pe_ratio_688,0.655310621242485
2017-08-23,pe_ratio_689,0.158316633266533
2017-08-24,pe_ratio_690,0.5531062124248497
2017-08-25,pe_ratio_691,0.0180360721442885
2017-08-28,pe_ratio_692,0.0621242484969939
2017-08-29,pe_ratio_693,0.4248496993987976
2017-08-30,pe_ratio_694,0.3507014028056112
2017-08-31,pe_ratio_695,0.9739478957915833
2017-09-01,pe_ratio_696,0.4408817635270541
2017-09-04,pe_ratio_697,0.4729458917835671
2017-09-05,pe_ratio_698,0.0120240480961923
2017-09-06,pe_ratio_699,0.5551102204408818
2017-09-07,pe_ratio_700,0.3046092184368738
2017-09-08,pe_ratio_701,0.8236472945891784
2017-09-11,pe_ratio_702,0.6312625250501002
2017-09-12,pe_ratio_703,0.1282565130260521
2017-09-13,pe_ratio_704,0.218436873747495
2017-09-14,pe_ratio_705,0.158316633266533
2017-09-15,pe_ratio_706,0.4088176352705411
2017-09-18,pe_ratio_707,0.7014028056112225
2017-09-19,pe_ratio_708,0.7454909819639278
2017-09-20,pe_ratio_709,0.468937875751503
2017-09-21,pe_ratio_710,0.5410821643286573
2017-09-22,pe_ratio_711,0.8657314629258517
2017-09-25,pe_ratio_712,0.4328657314629258
2017-09-26,pe_ratio_713,0.7835671342685371
2017-09-27,pe_ratio_714,0.374749498997996
2017-09-28,pe_ratio_715,0.43687374749499
2017-09-29,pe_ratio_716,0.4909819639278557
2017-10-02,pe_ratio_717,0.2324649298597194
2017-10-03,pe_ratio_718,0.25250501002004
2017-10-04,pe_ratio_719,0.9298597194388778
2017-10-05,pe_ratio_720,0.4549098196392785
2017-10-06,pe_ratio_721,0.7214428857715431
2017-10-09,pe_ratio_722,0.6513026052104208
2017-10-10,pe_ratio_723,0.4408817635270541
2017-10-11,pe_ratio_724,0.3286573146292585
2017-10-12,pe_ratio_725,0.0120240480961923
2017-10-13,pe_ratio_726,0.6753507014028056
2017-10-16,pe_ratio_727,0.2585170340681362
2017-10-17,pe_ratio_728,0.6372745490981964
2017-10-18,pe_ratio_729,0.7134268537074149
2017-10-19,pe_ratio_730,0.4448897795591182
2017-10-20,pe_ratio_731,0.2625250501002004
2017-10-23,pe_ratio_732,0.2845691382765531
2017-10-24,pe_ratio_733,0.9098196392785572
2017-10-25,pe_ratio_734,0.5410821643286573
2017-10-26,pe_ratio_735,0.6092184368737475
2017-10-27,pe_ratio_736,0.3667334669338677
2017-10-30,pe_ratio_737,0.6713426853707415
2017-10-31,pe_ratio_738,0.7995991983967936
2017-11-01,pe_ratio_739,0.0100200400801603
2017-11-02,pe_ratio_740,0.501002004008016
2017-11-03,pe_ratio_741,0.9438877755511024
2017-11-06,pe_ratio_742,0.2785571142284569
2017-11-07,pe_ratio_743,0.220440881763527
2017-11-08,pe_ratio_744,0.2224448897795591
2017-11-09,pe_ratio_745,0.7855711422845691
2017-11-10,pe_ratio_746,0.5270541082164328
2017-11-13,pe_ratio_747,0.3166332665330661
2017-11-14,pe_ratio_748,0.9639278557114228
2017-11-15,pe_ratio_749,0.1062124248496994
2017-11-16,pe_ratio_750,0.9238476953907816
2017-11-17,pe_ratio_751,0.9879759519038076
2017-11-20,pe_ratio_752,0.1823647294589178
2017-11-21,pe_ratio_753,0.9899799599198396
2017-11-22,pe_ratio_754,0.687374749498998
2017-11-23,pe_ratio_755,0.1823647294589178
2017-11-24,pe_ratio_756,0.8016032064128257
2017-11-27,pe_ratio_757,0.1242484969939879
2017-11-28,pe_ratio_758,0.218436873747495
2017-11-29,pe_ratio_759,0.5270541082164328
2017-11-30,pe_ratio_760,0.3527054108216433
2017-12-01,pe_ratio_761,0.5731462925851704
2017-12-04,pe_ratio_762,0.7735470941883767
2017-12-05,pe_ratio_763,0.7835671342685371
2017-12-06,pe_ratio_764,0.312625250501002
2017-12-07,pe_ratio_765,0.8376753507014028
2017-12-08,pe_ratio_766,0.9458917835671342
2017-12-11,pe_ratio_767,0.3026052104208417
2017-12-12,pe_ratio_768,0.5591182364729459
2017-12-13,pe_ratio_769,0.2404809619238476
2017-12-14,pe_ratio_770,0.8496993987975952
2017-12-15,pe_ratio_771,0.1603206412825651
2017-12-18,pe_ratio_772,0.312625250501002
2017-12-19,pe_ratio_773,0.9158316633266532
2017-12-20,pe_ratio_774,0.93186372745491
2017-12-21,pe_ratio_775,0.4609218436873747
2017-12-22,pe_ratio_776,0.2364729458917835
2017-12-25,pe_ratio_777,0.7054108216432866
2017-12-26,pe_ratio_778,0.1703406813627254
2017-12-27,pe_ratio_779,0.8577154308617234
2017-12-28,pe_ratio_780,0.3366733466933868
2017-12-29,pe_ratio_781,0.5170340681362725
2018-01-01,pe_ratio_782,0.1983967935871743
2018-01-02,pe_ratio_783,1.0
2018-01-03,pe_ratio_784,0.4168336673346693
2018-01-04,pe_ratio_785,0.8276553106212425
2018-01-05,pe_ratio_786,0.4108216432865731
2018-01-08,pe_ratio_787,0.4408817635270541
2018-01-09,pe_ratio_788,0.1342685370741483
2018-01-10,pe_ratio_789,0.5831663326653307
2018-01-11,pe_ratio_790,0.2224448897795591
2018-01-12,pe_ratio_791,0.4428857715430861
2018-01-15,pe_ratio_792,0.8617234468937875
2018-01-16,pe_ratio_793,0.657314629258517
2018-01-17,pe_ratio_794,0.2645290581162324
2018-01-18,pe_ratio_795,0.531062124248497
2018-01-19,pe_ratio_796,0.4328657314629258
2018-01-22,pe_ratio_797,0.0561122244488977
2018-01-23,pe_ratio_798,0.5731462925851704
2018-01-24,pe_ratio_799,0.4709418837675351
2018-01-25,pe_ratio_800,0.0040080160320641
2018-01-26,pe_ratio_801,0.4468937875751503
2018-01-29,pe_ratio_802,0.0360721442885771
2018-01-30,pe_ratio_803,0.3466933867735471
2018-01-31,pe_ratio_804,0.627254509018036
2018-02-01,pe_ratio_805,0.9679358717434868
2018-02-02,pe_ratio_806,0.6132264529058116
2018-02-05,pe_ratio_807,0.6472945891783567
2018-02-06,pe_ratio_808,0.094188376753507
2018-02-07,pe_ratio_809,0.4789579158316633
2018-02-08,pe_ratio_810,0.3286573146292585
2018-02-09,pe_ratio_811,0.0741482965931863
2018-02-12,pe_ratio_812,0.5571142284569138
2018-02-13,pe_ratio_813,0.6913827655310621
2018-02-14,pe_ratio_814,0.1282565130260521
2018-02-15,pe_ratio_815,0.5791583166332666
2018-02-16,pe_ratio_816,0.5250501002004008
2018-02-19,pe_ratio_817,0.0060120240480961
2018-02-20,pe_ratio_818,0.2985971943887776
2018-02-21,pe_ratio_819,0.9899799599198396
2018-02-22,pe_ratio_820,0.1162324649298597
2018-02-23,pe_ratio_821,0.0160320641282565
2018-02-26,pe_ratio_822,0.1362725450901803
2018-02-27,pe_ratio_823,0.4268537074148296
2018-02-28,pe_ratio_824,0.9639278557114228
2018-03-01,pe_ratio_825,0.1062124248496994
2018-03-02,pe_ratio_826,0.2384769539078156
2018-03-05,pe_ratio_827,0.9919839679358716
2018-03-06,pe_ratio_828,0.064128256513026
2018-03-07,pe_ratio_829,0.9018036072144288
2018-03-08,pe_ratio_830,0.9739478957915833
2018-03-09,pe_ratio_831,0.7995991983967936
2018-03-12,pe_ratio_832,0.3687374749498998
2018-03-13,pe_ratio_833,0.4609218436873747
2018-03-14,pe_ratio_834,0.3947895791583166
2018-03-15,pe_ratio_835,0.8176352705410822
2018-03-16,pe_ratio_836,0.1743486973947896
2018-03-19,pe_ratio_837,0.3026052104208417
2018-03-20,pe_ratio_838,0.2745490981963928
2018-03-21,pe_ratio_839,0.5831663326653307
2018-03-22,pe_ratio_840,0.8817635270541082
2018-03-23,pe_ratio_841,0.6953907815631263
2018-03-26,pe_ratio_842,0.6492985971943888
2018-03-27,pe_ratio_843,0.7014028056112225
2018-03-28,pe_ratio_844,0.1222444889779559
2018-03-29,pe_ratio_845,0.3106212424849699
2018-03-30,pe_ratio_846,0.8597194388777555
2018-04-02,pe_ratio_847,0.4328657314629258
2018-04-03,pe_ratio_848,0.064128256513026
2018-04-04,pe_ratio_849,0.5891783567134269
2018-04-05,pe_ratio_850,0.2785571142284569
2018-04-06,pe_ratio_851,0.3066132264529058
2018-04-09,pe_ratio_852,0.2985971943887776
2018-04-10,pe_ratio_853,0.2344689378757515
2018-04-11,pe_ratio_854,0.2765531062124248
2018-04-12,pe_ratio_855,0.3847695390781563
2018-04-13,pe_ratio_856,0.342685370741483
2018-04-16,pe_ratio_857,0.627254509018036
2018-04-17,pe_ratio_858,0.9819639278557114
2018-04-18,pe_ratio_859,0.6052104208416834
2018-04-19,pe_ratio_860,0.4088176352705411
2018-04-20,pe_ratio_861,0.4929859719438877
2018-04-23,pe_ratio_862,0.8076152304609219
2018-04-24,pe_ratio_863,0.0621242484969939
2018-04-25,pe_ratio_864,0.6933867735470942
2018-04-26,pe_ratio_865,0.6793587174348698
2018-04-27,pe_ratio_866,0.2905811623246493
2018-04-30,pe_ratio_867,0.5210420841683366
2018-05-01,pe_ratio_868,0.8376753507014028
2018-05-02,pe_ratio_869,0.1362725450901803
2018-05-03,pe_ratio_870,0.5831663326653307
2018-05-04,pe_ratio_871,0.6152304609218436
2018-05-07,pe_ratio_872,0.969939879759519
2018-05-08,pe_ratio_873,0.1242484969939879
2018-05-09,pe_ratio_874,0.8496993987975952
2018-05-10,pe_ratio_875,0.1102204408817635
2018-05-11,pe_ratio_876,0.937875751503006
2018-05-14,pe_ratio_877,0.3486973947895792
2018-05-15,pe_ratio_878,0.218436873747495
2018-05-16,pe_ratio_879,0.5571142284569138
2018-05-17,pe_ratio_880,0.4729458917835671
2018-05-18,pe_ratio_881,0.0040080160320641
2018-05-21,pe_ratio_882,0.1923847695390781
2018-05-22,pe_ratio_883,0.9719438877755512
2018-05-23,pe_ratio_884,0.6893787575150301
2018-05-24,pe_ratio_885,0.8877755511022044
2018-05-25,pe_ratio_886,0.3627254509018036
2018-05-28,pe_ratio_887,0.2284569138276553
2018-05-29,pe_ratio_888,0.8717434869739479
2018-05-30,pe_ratio_889,0.905811623246493
2018-05-31,pe_ratio_890,0.1222444889779559
2018-06-01,pe_ratio_891,0.4288577154308617
2018-06-04,pe_ratio_892,0.1603206412825651
2018-06-05,pe_ratio_893,0.6312625250501002
2018-06-06,pe_ratio_894,0.3466933867735471
2018-06-07,pe_ratio_895,0.6833667334669339
2018-06-08,pe_ratio_896,0.2424849699398797
2018-06-11,pe_ratio_897,0.2244488977955911
2018-06-12,pe_ratio_898,0.280561122244489
2018-06-13,pe_ratio_899,0.2304609218436873
2018-06-14,pe_ratio_900,0.8637274549098196
2018-06-15,pe_ratio_901,0.4288577154308617
2018-06-18,pe_ratio_902,0.1983967935871743
2018-06-19,pe_ratio_903,0.8997995991983968
2018-06-20,pe_ratio_904,0.0861723446893787
2018-06-21,pe_ratio_905,0.8857715430861723
2018-06-22,pe_ratio_906,0.6833667334669339
2018-06-25,pe_ratio_907,0.4749498997995992
2018-06-26,pe_ratio_908,0.8036072144288577
2018-06-27,pe_ratio_909,0.9138276553106212
2018-06-28,pe_ratio_910,0.4609218436873747
2018-06-29,pe_ratio_911,0.7675350701402806
2018-07-02,pe_ratio_912,0.2625250501002004
2018-07-03,pe_ratio_913,0.9178356713426854
2018-07-04,pe_ratio_914,0.4929859719438877
2018-07-05,pe_ratio_915,0.4188376753507014
2018-07-06,pe_ratio_916,0.7334669338677354
2018-07-09,pe_ratio_917,0.6472945891783567
2018-07-10,pe_ratio_918,0.0521042084168336
2018-07-11,pe_ratio_919,0.312625250501002
2018-07-12,pe_ratio_920,0.342685370741483
2018-07-13,pe_ratio_921,0.5390781563126252
2018-07-16,pe_ratio_922,0.0220440881763527
2018-07-17,pe_ratio_923,0.5871743486973948
2018-07-18,pe_ratio_924,0.7575150300601202
2018-07-19,pe_ratio_925,0.6693386773547094
2018-07-20,pe_ratio_926,0.6072144288577155
2018-07-23,pe_ratio_927,0.1482965931863727
2018-07-24,pe_ratio_928,0.5511022044088176
2018-07-25,pe_ratio_929,0.4989979959919839
2018-07-26,pe_ratio_930,0.3386773547094188
2018-07-27,pe_ratio_931,0.6312625250501002
2018-07-30,pe_ratio_932,0.627254509018036
2018-07-31,pe_ratio_933,0.2645290581162324
2018-08-01,pe_ratio_934,0.7294589178356713
2018-08-02,pe_ratio_935,0.7615230460921844
2018-08-03,pe_ratio_936,0.5951903807615231
2018-08-06,pe_ratio_937,0.4488977955911823
2018-08-07,pe_ratio_938,0.6412825651302605
2018-08-08,pe_ratio_939,0.7975951903807615
2018-08-09,pe_ratio_940,0.8537074148296593
2018-08-10,pe_ratio_941,0.2164328657314629
2018-08-13,pe_ratio_942,0.7134268537074149
2018-08-14,pe_ratio_943,0.7374749498997996
2018-08-15,pe_ratio_944,0.0581162324649298
2018-08-16,pe_ratio_945,0.7535070140280561
2018-08-17,pe_ratio_946,0.3486973947895792
2018-08-20,pe_ratio_947,0.4428857715430861
2018-08-21,pe_ratio_948,0.468937875751503
2018-08-22,pe_ratio_949,0.0841683366733467
2018-08-23,pe_ratio_950,0.5671342685370742
2018-08-24,pe_ratio_951,0.4729458917835671
2018-08-27,pe_ratio_952,0.4809619238476953
2018-08-28,pe_ratio_953,0.1643286573146292
2018-08-29,pe_ratio_954,0.9038076152304608
2018-08-30,pe_ratio_955,0.9298597194388778
2018-08-31,pe_ratio_956,0.376753507014028
2018-09-03,pe_ratio_957,0.3867735470941884
2018-09-04,pe_ratio_958,0.2024048096192384
2018-09-05,pe_ratio_959,0.6192384769539078
2018-09-06,pe_ratio_960,0.6913827655310621
2018-09-07,pe_ratio_961,0.4488977955911823
2018-09-10,pe_ratio_962,0.0661322645290581
2018-09-11,pe_ratio_963,0.4709418837675351
2018-09-12,pe_ratio_964,0.6072144288577155
2018-09-13,pe_ratio_965,0.5691382765531062
2018-09-14,pe_ratio_966,0.9138276553106212
2018-09-17,pe_ratio_967,0.7995991983967936
2018-09-18,pe_ratio_968,0.593186372745491
2018-09-19,pe_ratio_969,0.8316633266533067
2018-09-20,pe_ratio_970,0.6032064128256514
2018-09-21,pe_ratio_971,0.8577154308617234
2018-09-24,pe_ratio_972,0.0080160320641282
2018-09-25,pe_ratio_973,0.6352705410821643
2018-09-26,pe_ratio_974,0.8857715430861723
2018-09-27,pe_ratio_975,0.905811623246493
2018-09-28,pe_ratio_976,0.5290581162324649
2018-10-01,pe_ratio_977,0.8697394789579158
2018-10-02,pe_ratio_978,0.8236472945891784
2018-10-03,pe_ratio_979,0.0541082164328657
2018-10-04,pe_ratio_980,0.4549098196392785
2018-10-05,pe_ratio_981,0.5130260521042084
2018-10-08,pe_ratio_982,0.1723446893787575
2018-10-09,pe_ratio_983,0.3166332665330661
2018-10-10,pe_ratio_984,0.282565130260521
2018-10-11,pe_ratio_985,0.2484969939879759
2018-10-12,pe_ratio_986,0.2484969939879759
2018-10-15,pe_ratio_987,0.0621242484969939
2018-10-16,pe_ratio_988,0.0
2018-10-17,pe_ratio_989,0.7915831663326653
2018-10-18,pe_ratio_990,0.845691382765531
2018-10-19,pe_ratio_991,0.2224448897795591
2018-10-22,pe_ratio_992,0.8677354709418837
2018-10-23,pe_ratio_993,0.6112224448897795
2018-10-24,pe_ratio_994,0.9478957915831664
2018-10-25,pe_ratio_995,0.8517034068136272
2018-10-26,pe_ratio_996,0.3186372745490982
2018-10-29,pe_ratio_997,0.7054108216432866
2018-10-30,pe_ratio_998,0.4408817635270541
2018-10-31,pe_ratio_999,0.2284569138276553
2018-11-01,pe_ratio_1000,0.8336673346693386
2018-11-02,pe_ratio_1001,0.9579158316633266
2018-11-05,pe_ratio_1002,0.4328657314629258
2018-11-06,pe_ratio_1003,0.3106212424849699
2018-11-07,pe_ratio_1004,0.6653306613226453
2018-11-08,pe_ratio_1005,0.9919839679358716
2018-11-09,pe_ratio_1006,0.9198396793587176
2018-11-12,pe_ratio_1007,0.6973947895791583
2018-11-13,pe_ratio_1008,0.8697394789579158
2018-11-14,pe_ratio_1009,0.8396793587174348
2018-11-15,pe_ratio_1010,0.2164328657314629
2018-11-16,pe_ratio_1011,0.0180360721442885
2018-11-19,pe_ratio_1012,0.0140280561122244
2018-11-20,pe_ratio_1013,0.3046092184368738
2018-11-21,pe_ratio_1014,0.5971943887775552
2018-11-22,pe_ratio_1015,0.8256513026052105
2018-11-23,pe_ratio_1016,0.1482965931863727
2018-11-26,pe_ratio_1017,0.9018036072144288
2018-11-27,pe_ratio_1018,0.1503006012024048
2018-11-28,pe_ratio_1019,0.6392785571142284
2018-11-29,pe_ratio_1020,0.8657314629258517
2018-11-30,pe_ratio_1021,0.7374749498997996
2018-12-03,pe_ratio_1022,0.5971943887775552
2018-12-04,pe_ratio_1023,0.1983967935871743
2018-12-05,pe_ratio_1024,0.064128256513026
2018-12-06,pe_ratio_1025,0.2745490981963928
2018-12-07,pe_ratio_1026,0.7314629258517034
2018-12-10,pe_ratio_1027,0.0841683366733467
2018-12-11,pe_ratio_1028,0.3927855711422846
2018-12-12,pe_ratio_1029,0.1182364729458917
2018-12-13,pe_ratio_1030,0.3627254509018036
2018-12-14,pe_ratio_1031,0.1362725450901803
2018-12-17,pe_ratio_1032,0.2645290581162324
2018-12-18,pe_ratio_1033,0.503006012024048
2018-12-19,pe_ratio_1034,0.0721442885771543
2018-12-20,pe_ratio_1035,0.0681362725450901
2018-12-21,pe_ratio_1036,0.531062124248497
2018-12-24,pe_ratio_1037,0.4468937875751503
2018-12-25,pe_ratio_1038,0.9018036072144288
2018-12-26,pe_ratio_1039,0.4729458917835671
2018-12-27,pe_ratio_1040,0.7675350701402806
2018-12-28,pe_ratio_1041,0.6673346693386774
2018-12-31,pe_ratio_1042,0.6733466933867736
2019-01-01,pe_ratio_1043,0.094188376753507
2019-01-02,pe_ratio_1044,0.4088176352705411
2019-01-03,pe_ratio_1045,0.7234468937875751
2019-01-04,pe_ratio_1046,0.1102204408817635
2019-01-07,pe_ratio_1047,0.0160320641282565
2019-01-08,pe_ratio_1048,0.2124248496993988
2019-01-09,pe_ratio_1049,0.1322645290581162
2019-01-10,pe_ratio_1050,0.4208416833667334
2019-01-11,pe_ratio_1051,0.5390781563126252
2019-01-14,pe_ratio_1052,0.3246492985971944
2019-01-15,pe_ratio_1053,0.9018036072144288
2019-01-16,pe_ratio_1054,0.657314629258517
2019-01-17,pe_ratio_1055,0.8236472945891784
2019-01-18,pe_ratio_1056,0.2945891783567134
2019-01-21,pe_ratio_1057,0.43687374749499
2019-01-22,pe_ratio_1058,0.8156312625250501
2019-01-23,pe_ratio_1059,0.158316633266533
2019-01-24,pe_ratio_1060,0.7775551102204409
2019-01-25,pe_ratio_1061,0.438877755511022
2019-01-28,pe_ratio_1062,0.8056112224448898
2019-01-29,pe_ratio_1063,0.1442885771543086
2019-01-30,pe_ratio_1064,0.1763527054108216
2019-01-31,pe_ratio_1065,0.3286573146292585
2019-02-01,pe_ratio_1066,0.875751503006012
2019-02-04,pe_ratio_1067,0.7935871743486974
2019-02-05,pe_ratio_1068,0.0521042084168336
2019-02-06,pe_ratio_1069,0.0881763527054108
2019-02-07,pe_ratio_1070,0.3386773547094188
2019-02-08,pe_ratio_1071,0.0460921843687374
2019-02-11,pe_ratio_1072,0.7054108216432866
2019-02-12,pe_ratio_1073,0.5110220440881763
2019-02-13,pe_ratio_1074,0.627254509018036
2019-02-14,pe_ratio_1075,0.0
2019-02-15,pe_ratio_1076,0.4629258517034068
2019-02-18,pe_ratio_1077,0.9158316633266532
2019-02-19,pe_ratio_1078,0.8577154308617234
2019-02-20,pe_ratio_1079,0.438877755511022
2019-02-21,pe_ratio_1080,0.4148296593186373
2019-02-22,pe_ratio_1081,0.6052104208416834
2019-02-25,pe_ratio_1082,0.5691382765531062
2019-02-26,pe_ratio_1083,0.6472945891783567
2019-02-27,pe_ratio_1084,0.5951903807615231
2019-02-28,pe_ratio_1085,0.9899799599198396
2019-03-01,pe_ratio_1086,0.8977955911823647
2019-03-04,pe_ratio_1087,0.8496993987975952
2019-03-05,pe_ratio_1088,0.8597194388777555
2019-03-06,pe_ratio_1089,0.8877755511022044
2019-03-07,pe_ratio_1090,0.3046092184368738
2019-03-08,pe_ratio_1091,0.188376753507014
2019-03-11,pe_ratio_1092,0.7434869739478958
2019-03-12,pe_ratio_1093,0.1482965931863727
2019-03-13,pe_ratio_1094,0.1342685370741483
2019-03-14,pe_ratio_1095,0.0180360721442885
2019-03-15,pe_ratio_1096,0.9178356713426854
2019-03-18,pe_ratio_1097,0.25250501002004
2019-03-19,pe_ratio_1098,0.2645290581162324
2019-03-20,pe_ratio_1099,0.5671342685370742
2019-03-21,pe_ratio_1100,0.0821643286573146
2019-03-22,pe_ratio_1101,0.4869739478957915
2019-03-25,pe_ratio_1102,0.4088176352705411
2019-03-26,pe_ratio_1103,0.0521042084168336
2019-03-27,pe_ratio_1104,0.1422845691382765
2019-03-28,pe_ratio_1105,0.3486973947895792
2019-03-29,pe_ratio_1106,0.6052104208416834
2019-04-01,pe_ratio_1107,0.6533066132264529
2019-04-02,pe_ratio_1108,0.0801603206412825
2019-04-03,pe_ratio_1109,0.2785571142284569
2019-04-04,pe_ratio_1110,0.655310621242485
2019-04-05,pe_ratio_1111,0.9418837675350702
2019-04-08,pe_ratio_1112,0.0300601202404809
2019-04-09,pe_ratio_1113,0.6452905811623246
2019-04-10,pe_ratio_1114,0.8937875751503006
2019-04-11,pe_ratio_1115,0.406813627254509
2019-04-12,pe_ratio_1116,0.969939879759519
2019-04-15,pe_ratio_1117,0.8997995991983968
