date,stock_id,beta_accruals_st
2017-03-30,accruals_st_585,0.0501002004008016
2017-03-31,accruals_st_586,0.1803607214428857
2017-04-03,accruals_st_587,0.4729458917835671
2017-04-04,accruals_st_588,0.4288577154308617
2017-04-05,accruals_st_589,0.6753507014028056
2017-04-06,accruals_st_590,0.8837675350701403
2017-04-07,accruals_st_591,0.7935871743486974
2017-04-10,accruals_st_592,0.094188376753507
2017-04-11,accruals_st_593,0.5350701402805611
2017-04-12,accruals_st_594,0.7835671342685371
2017-04-13,accruals_st_595,0.3006012024048096
2017-04-14,accruals_st_596,0.280561122244489
2017-04-17,accruals_st_597,0.8677354709418837
2017-04-18,accruals_st_598,0.1102204408817635
2017-04-19,accruals_st_599,0.9158316633266532
2017-04-20,accruals_st_600,0.0841683366733467
2017-04-21,accruals_st_601,0.8537074148296593
2017-04-24,accruals_st_602,0.43687374749499
2017-04-25,accruals_st_603,0.717434869739479
2017-04-26,accruals_st_604,0.995991983967936
2017-04-27,accruals_st_605,0.5210420841683366
2017-04-28,accruals_st_606,0.5450901803607214
2017-05-01,accruals_st_607,0.3066132264529058
2017-05-02,accruals_st_608,0.8977955911823647
2017-05-03,accruals_st_609,0.2845691382765531
2017-05-04,accruals_st_610,0.4248496993987976
2017-05-05,accruals_st_611,0.8496993987975952
2017-05-08,accruals_st_612,0.5771543086172345
2017-05-09,accruals_st_613,0.5290581162324649
2017-05-10,accruals_st_614,0.8176352705410822
2017-05-11,accruals_st_615,0.1703406813627254
2017-05-12,accruals_st_616,0.997995991983968
2017-05-15,accruals_st_617,0.4849699398797595
2017-05-16,accruals_st_618,0.8416833667334669
2017-05-17,accruals_st_619,0.0420841683366733
2017-05-18,accruals_st_620,0.7314629258517034
2017-05-19,accruals_st_621,0.1843687374749499
2017-05-22,accruals_st_622,0.5591182364729459
2017-05-23,accruals_st_623,0.4228456913827655
2017-05-24,accruals_st_624,0.8256513026052105
2017-05-25,accruals_st_625,0.0681362725450901
2017-05-26,accruals_st_626,0.503006012024048
2017-05-29,accruals_st_627,0.4569138276553106
2017-05-30,accruals_st_628,0.2224448897795591
2017-05-31,accruals_st_629,0.2004008016032064
2017-06-01,accruals_st_630,0.933867735470942
2017-06-02,accruals_st_631,0.1743486973947896
2017-06-05,accruals_st_632,0.7735470941883767
2017-06-06,accruals_st_633,0.9719438877755512
2017-06-07,accruals_st_634,0.7434869739478958
2017-06-08,accruals_st_635,0.6152304609218436
2017-06-09,accruals_st_636,0.8637274549098196
2017-06-12,accruals_st_637,0.2484969939879759
2017-06-13,accruals_st_638,0.3106212424849699
2017-06-14,accruals_st_639,0.2905811623246493
2017-06-15,accruals_st_640,0.8476953907815631
2017-06-16,accruals_st_641,0.4829659318637274
2017-06-19,accruals_st_642,0.4549098196392785
2017-06-20,accruals_st_643,0.9478957915831664
2017-06-21,accruals_st_644,0.2084168336673346
2017-06-22,accruals_st_645,0.7114228456913828
2017-06-23,accruals_st_646,0.843687374749499
2017-06-26,accruals_st_647,0.2104208416833667
2017-06-27,accruals_st_648,0.3106212424849699
2017-06-28,accruals_st_649,0.5190380761523046
2017-06-29,accruals_st_650,0.7875751503006012
2017-06-30,accruals_st_651,0.7114228456913828
2017-07-03,accruals_st_652,0.8917835671342685
2017-07-04,accruals_st_653,0.7855711422845691
2017-07-05,accruals_st_654,0.1062124248496994
2017-07-06,accruals_st_655,0.7454909819639278
2017-07-07,accruals_st_656,0.2905811623246493
2017-07-10,accruals_st_657,0.939879759519038
2017-07-11,accruals_st_658,0.6753507014028056
2017-07-12,accruals_st_659,0.3507014028056112
2017-07-13,accruals_st_660,0.3507014028056112
2017-07-14,accruals_st_661,0.2484969939879759
2017-07-17,accruals_st_662,0.8977955911823647
2017-07-18,accruals_st_663,0.6973947895791583
2017-07-19,accruals_st_664,0.5591182364729459
2017-07-20,accruals_st_665,0.0400801603206412
2017-07-21,accruals_st_666,0.933867735470942
2017-07-24,accruals_st_667,0.7074148296593187
2017-07-25,accruals_st_668,0.6693386773547094
2017-07-26,accruals_st_669,0.6793587174348698
2017-07-27,accruals_st_670,0.7194388777555111
2017-07-28,accruals_st_671,0.4488977955911823
2017-07-31,accruals_st_672,0.280561122244489
2017-08-01,accruals_st_673,0.6513026052104208
2017-08-02,accruals_st_674,0.9238476953907816
2017-08-03,accruals_st_675,0.0601202404809619
2017-08-04,accruals_st_676,0.0921843687374749
2017-08-07,accruals_st_677,0.8416833667334669
2017-08-08,accruals_st_678,0.2645290581162324
2017-08-09,accruals_st_679,0.7094188376753507
2017-08-10,accruals_st_680,0.4889779559118236
2017-08-11,accruals_st_681,0.0781563126252505
2017-08-14,accruals_st_682,0.6132264529058116
2017-08-15,accruals_st_683,0.4909819639278557
2017-08-16,accruals_st_684,0.1162324649298597
2017-08-17,accruals_st_685,0.3406813627254509
2017-08-18,accruals_st_686,0.8016032064128257
2017-08-21,accruals_st_687,0.1462925851703407
2017-08-22,accruals_st_688,0.344689378757515
2017-08-23,accruals_st_689,0.8416833667334669
2017-08-24,accruals_st_690,0.4468937875751503
2017-08-25,accruals_st_691,0.9819639278557114
2017-08-28,accruals_st_692,0.937875751503006
2017-08-29,accruals_st_693,0.5751503006012024
2017-08-30,accruals_st_694,0.6492985971943888
2017-08-31,accruals_st_695,0.0260521042084168
2017-09-01,accruals_st_696,0.5591182364729459
2017-09-04,accruals_st_697,0.5270541082164328
2017-09-05,accruals_st_698,0.9879759519038076
2017-09-06,accruals_st_699,0.4448897795591182
2017-09-07,accruals_st_700,0.6953907815631263
2017-09-08,accruals_st_701,0.1763527054108216
2017-09-11,accruals_st_702,0.3687374749498998
2017-09-12,accruals_st_703,0.8717434869739479
2017-09-13,accruals_st_704,0.781563126252505
2017-09-14,accruals_st_705,0.8416833667334669
2017-09-15,accruals_st_706,0.591182364729459
2017-09-18,accruals_st_707,0.2985971943887776
2017-09-19,accruals_st_708,0.2545090180360721
2017-09-20,accruals_st_709,0.531062124248497
2017-09-21,accruals_st_710,0.4589178356713427
2017-09-22,accruals_st_711,0.1342685370741483
2017-09-25,accruals_st_712,0.5671342685370742
2017-09-26,accruals_st_713,0.2164328657314629
2017-09-27,accruals_st_714,0.625250501002004
2017-09-28,accruals_st_715,0.56312625250501
2017-09-29,accruals_st_716,0.5090180360721442
2017-10-02,accruals_st_717,0.7675350701402806
2017-10-03,accruals_st_718,0.7474949899799599
2017-10-04,accruals_st_719,0.0701402805611222
2017-10-05,accruals_st_720,0.5450901803607214
2017-10-06,accruals_st_721,0.2785571142284569
2017-10-09,accruals_st_722,0.3486973947895792
2017-10-10,accruals_st_723,0.5591182364729459
2017-10-11,accruals_st_724,0.6713426853707415
2017-10-12,accruals_st_725,0.9879759519038076
2017-10-13,accruals_st_726,0.3246492985971944
2017-10-16,accruals_st_727,0.7414829659318637
2017-10-17,accruals_st_728,0.3627254509018036
2017-10-18,accruals_st_729,0.2865731462925852
2017-10-19,accruals_st_730,0.5551102204408818
2017-10-20,accruals_st_731,0.7374749498997996
2017-10-23,accruals_st_732,0.7154308617234469
2017-10-24,accruals_st_733,0.0901803607214428
2017-10-25,accruals_st_734,0.4589178356713427
2017-10-26,accruals_st_735,0.3907815631262525
2017-10-27,accruals_st_736,0.6332665330661322
2017-10-30,accruals_st_737,0.3286573146292585
2017-10-31,accruals_st_738,0.2004008016032064
2017-11-01,accruals_st_739,0.9899799599198396
2017-11-02,accruals_st_740,0.4989979959919839
2017-11-03,accruals_st_741,0.0561122244488977
2017-11-06,accruals_st_742,0.7214428857715431
2017-11-07,accruals_st_743,0.779559118236473
2017-11-08,accruals_st_744,0.7775551102204409
2017-11-09,accruals_st_745,0.2144288577154308
2017-11-10,accruals_st_746,0.4729458917835671
2017-11-13,accruals_st_747,0.6833667334669339
2017-11-14,accruals_st_748,0.0360721442885771
2017-11-15,accruals_st_749,0.8937875751503006
2017-11-16,accruals_st_750,0.0761523046092184
2017-11-17,accruals_st_751,0.0120240480961923
2017-11-20,accruals_st_752,0.8176352705410822
2017-11-21,accruals_st_753,0.0100200400801603
2017-11-22,accruals_st_754,0.312625250501002
2017-11-23,accruals_st_755,0.8176352705410822
2017-11-24,accruals_st_756,0.1983967935871743
2017-11-27,accruals_st_757,0.875751503006012
2017-11-28,accruals_st_758,0.781563126252505
2017-11-29,accruals_st_759,0.4729458917835671
2017-11-30,accruals_st_760,0.6472945891783567
2017-12-01,accruals_st_761,0.4268537074148296
2017-12-04,accruals_st_762,0.2264529058116232
2017-12-05,accruals_st_763,0.2164328657314629
2017-12-06,accruals_st_764,0.687374749498998
2017-12-07,accruals_st_765,0.1623246492985972
2017-12-08,accruals_st_766,0.0541082164328657
2017-12-11,accruals_st_767,0.6973947895791583
2017-12-12,accruals_st_768,0.4408817635270541
2017-12-13,accruals_st_769,0.7595190380761523
2017-12-14,accruals_st_770,0.1503006012024048
2017-12-15,accruals_st_771,0.8396793587174348
2017-12-18,accruals_st_772,0.687374749498998
2017-12-19,accruals_st_773,0.0841683366733467
2017-12-20,accruals_st_774,0.0681362725450901
2017-12-21,accruals_st_775,0.5390781563126252
2017-12-22,accruals_st_776,0.7635270541082164
2017-12-25,accruals_st_777,0.2945891783567134
2017-12-26,accruals_st_778,0.8296593186372746
2017-12-27,accruals_st_779,0.1422845691382765
2017-12-28,accruals_st_780,0.6633266533066132
2017-12-29,accruals_st_781,0.4829659318637274
2018-01-01,accruals_st_782,0.8016032064128257
2018-01-02,accruals_st_783,0.0
2018-01-03,accruals_st_784,0.5831663326653307
2018-01-04,accruals_st_785,0.1723446893787575
2018-01-05,accruals_st_786,0.5891783567134269
2018-01-08,accruals_st_787,0.5591182364729459
2018-01-09,accruals_st_788,0.8657314629258517
2018-01-10,accruals_st_789,0.4168336673346693
2018-01-11,accruals_st_790,0.7775551102204409
2018-01-12,accruals_st_791,0.5571142284569138
2018-01-15,accruals_st_792,0.1382765531062124
2018-01-16,accruals_st_793,0.342685370741483
2018-01-17,accruals_st_794,0.7354709418837675
2018-01-18,accruals_st_795,0.468937875751503
2018-01-19,accruals_st_796,0.5671342685370742
2018-01-22,accruals_st_797,0.9438877755511024
2018-01-23,accruals_st_798,0.4268537074148296
2018-01-24,accruals_st_799,0.5290581162324649
2018-01-25,accruals_st_800,0.995991983967936
2018-01-26,accruals_st_801,0.5531062124248497
2018-01-29,accruals_st_802,0.9639278557114228
2018-01-30,accruals_st_803,0.6533066132264529
2018-01-31,accruals_st_804,0.3727454909819639
2018-02-01,accruals_st_805,0.032064128256513
2018-02-02,accruals_st_806,0.3867735470941884
2018-02-05,accruals_st_807,0.3527054108216433
2018-02-06,accruals_st_808,0.905811623246493
2018-02-07,accruals_st_809,0.5210420841683366
2018-02-08,accruals_st_810,0.6713426853707415
2018-02-09,accruals_st_811,0.9258517034068136
2018-02-12,accruals_st_812,0.4428857715430861
2018-02-13,accruals_st_813,0.3086172344689378
2018-02-14,accruals_st_814,0.8717434869739479
2018-02-15,accruals_st_815,0.4208416833667334
2018-02-16,accruals_st_816,0.4749498997995992
2018-02-19,accruals_st_817,0.9939879759519038
2018-02-20,accruals_st_818,0.7014028056112225
2018-02-21,accruals_st_819,0.0100200400801603
2018-02-22,accruals_st_820,0.8837675350701403
2018-02-23,accruals_st_821,0.9839679358717436
2018-02-26,accruals_st_822,0.8637274549098196
2018-02-27,accruals_st_823,0.5731462925851704
2018-02-28,accruals_st_824,0.0360721442885771
2018-03-01,accruals_st_825,0.8937875751503006
2018-03-02,accruals_st_826,0.7615230460921844
2018-03-05,accruals_st_827,0.0080160320641282
2018-03-06,accruals_st_828,0.935871743486974
2018-03-07,accruals_st_829,0.0981963927855711
2018-03-08,accruals_st_830,0.0260521042084168
2018-03-09,accruals_st_831,0.2004008016032064
2018-03-12,accruals_st_832,0.6312625250501002
2018-03-13,accruals_st_833,0.5390781563126252
2018-03-14,accruals_st_834,0.6052104208416834
2018-03-15,accruals_st_835,0.1823647294589178
2018-03-16,accruals_st_836,0.8256513026052105
2018-03-19,accruals_st_837,0.6973947895791583
2018-03-20,accruals_st_838,0.7254509018036072
2018-03-21,accruals_st_839,0.4168336673346693
2018-03-22,accruals_st_840,0.1182364729458917
2018-03-23,accruals_st_841,0.3046092184368738
2018-03-26,accruals_st_842,0.3507014028056112
2018-03-27,accruals_st_843,0.2985971943887776
2018-03-28,accruals_st_844,0.8777555110220441
2018-03-29,accruals_st_845,0.6893787575150301
2018-03-30,accruals_st_846,0.1402805611222445
2018-04-02,accruals_st_847,0.5671342685370742
2018-04-03,accruals_st_848,0.935871743486974
2018-04-04,accruals_st_849,0.4108216432865731
2018-04-05,accruals_st_850,0.7214428857715431
2018-04-06,accruals_st_851,0.6933867735470942
2018-04-09,accruals_st_852,0.7014028056112225
2018-04-10,accruals_st_853,0.7655310621242485
2018-04-11,accruals_st_854,0.7234468937875751
2018-04-12,accruals_st_855,0.6152304609218436
2018-04-13,accruals_st_856,0.657314629258517
2018-04-16,accruals_st_857,0.3727454909819639
2018-04-17,accruals_st_858,0.0180360721442885
2018-04-18,accruals_st_859,0.3947895791583166
2018-04-19,accruals_st_860,0.591182364729459
2018-04-20,accruals_st_861,0.5070140280561122
2018-04-23,accruals_st_862,0.1923847695390781
2018-04-24,accruals_st_863,0.937875751503006
2018-04-25,accruals_st_864,0.3066132264529058
2018-04-26,accruals_st_865,0.3206412825651302
2018-04-27,accruals_st_866,0.7094188376753507
2018-04-30,accruals_st_867,0.4789579158316633
2018-05-01,accruals_st_868,0.1623246492985972
2018-05-02,accruals_st_869,0.8637274549098196
2018-05-03,accruals_st_870,0.4168336673346693
2018-05-04,accruals_st_871,0.3847695390781563
2018-05-07,accruals_st_872,0.0300601202404809
2018-05-08,accruals_st_873,0.875751503006012
2018-05-09,accruals_st_874,0.1503006012024048
2018-05-10,accruals_st_875,0.8897795591182365
2018-05-11,accruals_st_876,0.0621242484969939
2018-05-14,accruals_st_877,0.6513026052104208
2018-05-15,accruals_st_878,0.781563126252505
2018-05-16,accruals_st_879,0.4428857715430861
2018-05-17,accruals_st_880,0.5270541082164328
2018-05-18,accruals_st_881,0.995991983967936
2018-05-21,accruals_st_882,0.8076152304609219
2018-05-22,accruals_st_883,0.0280561122244488
2018-05-23,accruals_st_884,0.3106212424849699
2018-05-24,accruals_st_885,0.1122244488977955
2018-05-25,accruals_st_886,0.6372745490981964
2018-05-28,accruals_st_887,0.7715430861723447
2018-05-29,accruals_st_888,0.1282565130260521
2018-05-30,accruals_st_889,0.094188376753507
2018-05-31,accruals_st_890,0.8777555110220441
2018-06-01,accruals_st_891,0.5711422845691383
2018-06-04,accruals_st_892,0.8396793587174348
2018-06-05,accruals_st_893,0.3687374749498998
2018-06-06,accruals_st_894,0.6533066132264529
2018-06-07,accruals_st_895,0.3166332665330661
2018-06-08,accruals_st_896,0.7575150300601202
2018-06-11,accruals_st_897,0.7755511022044088
2018-06-12,accruals_st_898,0.7194388777555111
2018-06-13,accruals_st_899,0.7695390781563126
2018-06-14,accruals_st_900,0.1362725450901803
2018-06-15,accruals_st_901,0.5711422845691383
2018-06-18,accruals_st_902,0.8016032064128257
2018-06-19,accruals_st_903,0.1002004008016032
2018-06-20,accruals_st_904,0.9138276553106212
2018-06-21,accruals_st_905,0.1142284569138276
2018-06-22,accruals_st_906,0.3166332665330661
2018-06-25,accruals_st_907,0.5250501002004008
2018-06-26,accruals_st_908,0.1963927855711423
2018-06-27,accruals_st_909,0.0861723446893787
2018-06-28,accruals_st_910,0.5390781563126252
2018-06-29,accruals_st_911,0.2324649298597194
2018-07-02,accruals_st_912,0.7374749498997996
2018-07-03,accruals_st_913,0.0821643286573146
2018-07-04,accruals_st_914,0.5070140280561122
2018-07-05,accruals_st_915,0.5811623246492986
2018-07-06,accruals_st_916,0.2665330661322645
2018-07-09,accruals_st_917,0.3527054108216433
2018-07-10,accruals_st_918,0.9478957915831664
2018-07-11,accruals_st_919,0.687374749498998
2018-07-12,accruals_st_920,0.657314629258517
2018-07-13,accruals_st_921,0.4609218436873747
2018-07-16,accruals_st_922,0.9779559118236472
2018-07-17,accruals_st_923,0.4128256513026052
2018-07-18,accruals_st_924,0.2424849699398797
2018-07-19,accruals_st_925,0.3306613226452906
2018-07-20,accruals_st_926,0.3927855711422846
2018-07-23,accruals_st_927,0.8517034068136272
2018-07-24,accruals_st_928,0.4488977955911823
2018-07-25,accruals_st_929,0.501002004008016
2018-07-26,accruals_st_930,0.6613226452905812
2018-07-27,accruals_st_931,0.3687374749498998
2018-07-30,accruals_st_932,0.3727454909819639
2018-07-31,accruals_st_933,0.7354709418837675
2018-08-01,accruals_st_934,0.2705410821643286
2018-08-02,accruals_st_935,0.2384769539078156
2018-08-03,accruals_st_936,0.4048096192384769
2018-08-06,accruals_st_937,0.5511022044088176
2018-08-07,accruals_st_938,0.3587174348697395
2018-08-08,accruals_st_939,0.2024048096192384
2018-08-09,accruals_st_940,0.1462925851703407
2018-08-10,accruals_st_941,0.7835671342685371
2018-08-13,accruals_st_942,0.2865731462925852
2018-08-14,accruals_st_943,0.2625250501002004
2018-08-15,accruals_st_944,0.9418837675350702
2018-08-16,accruals_st_945,0.2464929859719438
2018-08-17,accruals_st_946,0.6513026052104208
2018-08-20,accruals_st_947,0.5571142284569138
2018-08-21,accruals_st_948,0.531062124248497
2018-08-22,accruals_st_949,0.9158316633266532
2018-08-23,accruals_st_950,0.4328657314629258
2018-08-24,accruals_st_951,0.5270541082164328
2018-08-27,accruals_st_952,0.5190380761523046
2018-08-28,accruals_st_953,0.8356713426853707
2018-08-29,accruals_st_954,0.096192384769539
2018-08-30,accruals_st_955,0.0701402805611222
2018-08-31,accruals_st_956,0.6232464929859719
2018-09-03,accruals_st_957,0.6132264529058116
2018-09-04,accruals_st_958,0.7975951903807615
2018-09-05,accruals_st_959,0.3807615230460922
2018-09-06,accruals_st_960,0.3086172344689378
2018-09-07,accruals_st_961,0.5511022044088176
2018-09-10,accruals_st_962,0.933867735470942
2018-09-11,accruals_st_963,0.5290581162324649
2018-09-12,accruals_st_964,0.3927855711422846
2018-09-13,accruals_st_965,0.4308617234468938
2018-09-14,accruals_st_966,0.0861723446893787
2018-09-17,accruals_st_967,0.2004008016032064
2018-09-18,accruals_st_968,0.406813627254509
2018-09-19,accruals_st_969,0.1683366733466934
2018-09-20,accruals_st_970,0.3967935871743487
2018-09-21,accruals_st_971,0.1422845691382765
2018-09-24,accruals_st_972,0.9919839679358716
2018-09-25,accruals_st_973,0.3647294589178356
2018-09-26,accruals_st_974,0.1142284569138276
2018-09-27,accruals_st_975,0.094188376753507
2018-09-28,accruals_st_976,0.4709418837675351
2018-10-01,accruals_st_977,0.1302605210420841
2018-10-02,accruals_st_978,0.1763527054108216
2018-10-03,accruals_st_979,0.9458917835671342
2018-10-04,accruals_st_980,0.5450901803607214
2018-10-05,accruals_st_981,0.4869739478957915
2018-10-08,accruals_st_982,0.8276553106212425
2018-10-09,accruals_st_983,0.6833667334669339
2018-10-10,accruals_st_984,0.717434869739479
2018-10-11,accruals_st_985,0.751503006012024
2018-10-12,accruals_st_986,0.751503006012024
2018-10-15,accruals_st_987,0.937875751503006
2018-10-16,accruals_st_988,1.0
2018-10-17,accruals_st_989,0.2084168336673346
2018-10-18,accruals_st_990,0.1543086172344689
2018-10-19,accruals_st_991,0.7775551102204409
2018-10-22,accruals_st_992,0.1322645290581162
2018-10-23,accruals_st_993,0.3887775551102204
2018-10-24,accruals_st_994,0.0521042084168336
2018-10-25,accruals_st_995,0.1482965931863727
2018-10-26,accruals_st_996,0.6813627254509018
2018-10-29,accruals_st_997,0.2945891783567134
2018-10-30,accruals_st_998,0.5591182364729459
2018-10-31,accruals_st_999,0.7715430861723447
2018-11-01,accruals_st_1000,0.1663326653306613
2018-11-02,accruals_st_1001,0.0420841683366733
2018-11-05,accruals_st_1002,0.5671342685370742
2018-11-06,accruals_st_1003,0.6893787575150301
2018-11-07,accruals_st_1004,0.3346693386773547
2018-11-08,accruals_st_1005,0.0080160320641282
2018-11-09,accruals_st_1006,0.0801603206412825
2018-11-12,accruals_st_1007,0.3026052104208417
2018-11-13,accruals_st_1008,0.1302605210420841
2018-11-14,accruals_st_1009,0.1603206412825651
2018-11-15,accruals_st_1010,0.7835671342685371
2018-11-16,accruals_st_1011,0.9819639278557114
2018-11-19,accruals_st_1012,0.9859719438877756
2018-11-20,accruals_st_1013,0.6953907815631263
2018-11-21,accruals_st_1014,0.4028056112224449
2018-11-22,accruals_st_1015,0.1743486973947896
2018-11-23,accruals_st_1016,0.8517034068136272
2018-11-26,accruals_st_1017,0.0981963927855711
2018-11-27,accruals_st_1018,0.8496993987975952
2018-11-28,accruals_st_1019,0.3607214428857715
2018-11-29,accruals_st_1020,0.1342685370741483
2018-11-30,accruals_st_1021,0.2625250501002004
2018-12-03,accruals_st_1022,0.4028056112224449
2018-12-04,accruals_st_1023,0.8016032064128257
2018-12-05,accruals_st_1024,0.935871743486974
2018-12-06,accruals_st_1025,0.7254509018036072
2018-12-07,accruals_st_1026,0.2685370741482966
2018-12-10,accruals_st_1027,0.9158316633266532
2018-12-11,accruals_st_1028,0.6072144288577155
2018-12-12,accruals_st_1029,0.8817635270541082
2018-12-13,accruals_st_1030,0.6372745490981964
2018-12-14,accruals_st_1031,0.8637274549098196
2018-12-17,accruals_st_1032,0.7354709418837675
2018-12-18,accruals_st_1033,0.4969939879759519
2018-12-19,accruals_st_1034,0.9278557114228456
2018-12-20,accruals_st_1035,0.93186372745491
2018-12-21,accruals_st_1036,0.468937875751503
2018-12-24,accruals_st_1037,0.5531062124248497
2018-12-25,accruals_st_1038,0.0981963927855711
2018-12-26,accruals_st_1039,0.5270541082164328
2018-12-27,accruals_st_1040,0.2324649298597194
2018-12-28,accruals_st_1041,0.3326653306613226
2018-12-31,accruals_st_1042,0.3266533066132264
2019-01-01,accruals_st_1043,0.905811623246493
2019-01-02,accruals_st_1044,0.591182364729459
2019-01-03,accruals_st_1045,0.2765531062124248
2019-01-04,accruals_st_1046,0.8897795591182365
2019-01-07,accruals_st_1047,0.9839679358717436
2019-01-08,accruals_st_1048,0.7875751503006012
2019-01-09,accruals_st_1049,0.8677354709418837
2019-01-10,accruals_st_1050,0.5791583166332666
2019-01-11,accruals_st_1051,0.4609218436873747
2019-01-14,accruals_st_1052,0.6753507014028056
2019-01-15,accruals_st_1053,0.0981963927855711
2019-01-16,accruals_st_1054,0.342685370741483
2019-01-17,accruals_st_1055,0.1763527054108216
2019-01-18,accruals_st_1056,0.7054108216432866
2019-01-21,accruals_st_1057,0.56312625250501
2019-01-22,accruals_st_1058,0.1843687374749499
2019-01-23,accruals_st_1059,0.8416833667334669
2019-01-24,accruals_st_1060,0.2224448897795591
2019-01-25,accruals_st_1061,0.561122244488978
2019-01-28,accruals_st_1062,0.1943887775551102
2019-01-29,accruals_st_1063,0.8557114228456913
2019-01-30,accruals_st_1064,0.8236472945891784
2019-01-31,accruals_st_1065,0.6713426853707415
2019-02-01,accruals_st_1066,0.1242484969939879
2019-02-04,accruals_st_1067,0.2064128256513026
2019-02-05,accruals_st_1068,0.9478957915831664
2019-02-06,accruals_st_1069,0.9118236472945892
2019-02-07,accruals_st_1070,0.6613226452905812
2019-02-08,accruals_st_1071,0.9539078156312624
2019-02-11,accruals_st_1072,0.2945891783567134
2019-02-12,accruals_st_1073,0.4889779559118236
2019-02-13,accruals_st_1074,0.3727454909819639
2019-02-14,accruals_st_1075,1.0
2019-02-15,accruals_st_1076,0.5370741482965932
2019-02-18,accruals_st_1077,0.0841683366733467
2019-02-19,accruals_st_1078,0.1422845691382765
2019-02-20,accruals_st_1079,0.561122244488978
2019-02-21,accruals_st_1080,0.5851703406813628
2019-02-22,accruals_st_1081,0.3947895791583166
2019-02-25,accruals_st_1082,0.4308617234468938
2019-02-26,accruals_st_1083,0.3527054108216433
2019-02-27,accruals_st_1084,0.4048096192384769
2019-02-28,accruals_st_1085,0.0100200400801603
2019-03-01,accruals_st_1086,0.1022044088176352
2019-03-04,accruals_st_1087,0.1503006012024048
2019-03-05,accruals_st_1088,0.1402805611222445
2019-03-06,accruals_st_1089,0.1122244488977955
2019-03-07,accruals_st_1090,0.6953907815631263
2019-03-08,accruals_st_1091,0.811623246492986
2019-03-11,accruals_st_1092,0.2565130260521042
2019-03-12,accruals_st_1093,0.8517034068136272
2019-03-13,accruals_st_1094,0.8657314629258517
2019-03-14,accruals_st_1095,0.9819639278557114
2019-03-15,accruals_st_1096,0.0821643286573146
2019-03-18,accruals_st_1097,0.7474949899799599
2019-03-19,accruals_st_1098,0.7354709418837675
2019-03-20,accruals_st_1099,0.4328657314629258
2019-03-21,accruals_st_1100,0.9178356713426854
2019-03-22,accruals_st_1101,0.5130260521042084
2019-03-25,accruals_st_1102,0.591182364729459
2019-03-26,accruals_st_1103,0.9478957915831664
2019-03-27,accruals_st_1104,0.8577154308617234
2019-03-28,accruals_st_1105,0.6513026052104208
2019-03-29,accruals_st_1106,0.3947895791583166
2019-04-01,accruals_st_1107,0.3466933867735471
2019-04-02,accruals_st_1108,0.9198396793587176
2019-04-03,accruals_st_1109,0.7214428857715431
2019-04-04,accruals_st_1110,0.344689378757515
2019-04-05,accruals_st_1111,0.0581162324649298
2019-04-08,accruals_st_1112,0.969939879759519
2019-04-09,accruals_st_1113,0.3547094188376753
2019-04-10,accruals_st_1114,0.1062124248496994
2019-04-11,accruals_st_1115,0.593186372745491
2019-04-12,accruals_st_1116,0.0300601202404809
2019-04-15,accruals_st_1117,0.1002004008016032
2019-04-16,accruals_st_1118,0.4268537074148296
2019-04-17,accruals_st_1119,0.2424849699398797
2019-04-18,accruals_st_1120,0.7675350701402806
2019-04-19,accruals_st_1121,0.4028056112224449
2019-04-22,accruals_st_1122,0.2745490981963928
2019-04-23,accruals_st_1123,0.0821643286573146
2019-04-24,accruals_st_1124,0.655310621242485
2019-04-25,accruals_st_1125,0.6773547094188377
2019-04-26,accruals_st_1126,0.2885771543086172
2019-04-29,accruals_st_1127,0.25250501002004
2019-04-30,accruals_st_1128,0.4809619238476953
2019-05-01,accruals_st_1129,0.220440881763527
2019-05-02,accruals_st_1130,0.4869739478957915
2019-05-03,accruals_st_1131,0.6953907815631263
2019-05-06,accruals_st_1132,0.7895791583166333
2019-05-07,accruals_st_1133,0.2665330661322645
2019-05-08,accruals_st_1134,0.0400801603206412
2019-05-09,accruals_st_1135,0.2104208416833667
2019-05-10,accruals_st_1136,0.3306613226452906
2019-05-13,accruals_st_1137,0.7014028056112225
2019-05-14,accruals_st_1138,0.3827655310621242
2019-05-15,accruals_st_1139,0.4488977955911823
2019-05-16,accruals_st_1140,0.7575150300601202
2019-05-17,accruals_st_1141,0.25250501002004
2019-05-20,accruals_st_1142,0.4328657314629258
2019-05-21,accruals_st_1143,0.1723446893787575
2019-05-22,accruals_st_1144,0.6973947895791583
2019-05-23,accruals_st_1145,0.0561122244488977
2019-05-24,accruals_st_1146,0.8096192384769539
2019-05-27,accruals_st_1147,0.7695390781563126
2019-05-28,accruals_st_1148,0.5430861723446894
2019-05-29,accruals_st_1149,0.6452905811623246
2019-05-30,accruals_st_1150,0.4809619238476953
2019-05-31,accruals_st_1151,0.1282565130260521
2019-06-03,accruals_st_1152,0.3486973947895792
2019-06-04,accruals_st_1153,0.6973947895791583
2019-06-05,accruals_st_1154,0.3907815631262525
2019-06-06,accruals_st_1155,0.7735470941883767
2019-06-07,accruals_st_1156,0.5190380761523046
2019-06-10,accruals_st_1157,0.4729458917835671
2019-06-11,accruals_st_1158,0.6452905811623246
2019-06-12,accruals_st_1159,0.2304609218436873
2019-06-13,accruals_st_1160,0.6793587174348698
2019-06-14,accruals_st_1161,0.5070140280561122
2019-06-17,accruals_st_1162,0.5070140280561122
2019-06-18,accruals_st_1163,0.0480961923847695
