date,stock_id,beta_momentum_12_1
2017-01-26,momentum_12_1_540,0.2304609218436873
2017-01-27,momentum_12_1_541,0.4408817635270541
2017-01-30,momentum_12_1_542,0.3827655310621242
2017-01-31,momentum_12_1_543,0.8056112224448898
2017-02-01,momentum_12_1_544,0.3907815631262525
2017-02-02,momentum_12_1_545,0.6372745490981964
2017-02-03,momentum_12_1_546,0.7094188376753507
2017-02-06,momentum_12_1_547,0.8196392785571143
2017-02-07,momentum_12_1_548,0.9939879759519038
2017-02-08,momentum_12_1_549,0.3947895791583166
2017-02-09,momentum_12_1_550,0.7314629258517034
2017-02-10,momentum_12_1_551,0.6713426853707415
2017-02-13,momentum_12_1_552,0.4669338677354709
2017-02-14,momentum_12_1_553,0.2685370741482966
2017-02-15,momentum_12_1_554,0.3887775551102204
2017-02-16,momentum_12_1_555,0.0821643286573146
2017-02-17,momentum_12_1_556,0.9018036072144288
2017-02-20,momentum_12_1_557,0.6593186372745491
2017-02-21,momentum_12_1_558,0.593186372745491
2017-02-22,momentum_12_1_559,0.7434869739478958
2017-02-23,momentum_12_1_560,0.8657314629258517
2017-02-24,momentum_12_1_561,0.4609218436873747
2017-02-27,momentum_12_1_562,0.3567134268537074
2017-02-28,momentum_12_1_563,0.939879759519038
2017-03-01,momentum_12_1_564,0.2885771543086172
2017-03-02,momentum_12_1_565,0.9579158316633266
2017-03-03,momentum_12_1_566,0.1963927855711423
2017-03-06,momentum_12_1_567,0.9498997995991983
2017-03-07,momentum_12_1_568,0.845691382765531
2017-03-08,momentum_12_1_569,0.6112224448897795
2017-03-09,momentum_12_1_570,0.0881763527054108
2017-03-10,momentum_12_1_571,0.9539078156312624
2017-03-13,momentum_12_1_572,0.5270541082164328
2017-03-14,momentum_12_1_573,0.1302605210420841
2017-03-15,momentum_12_1_574,0.995991983967936
2017-03-16,momentum_12_1_575,0.4328657314629258
2017-03-17,momentum_12_1_576,0.0440881763527054
2017-03-20,momentum_12_1_577,0.376753507014028
2017-03-21,momentum_12_1_578,0.1763527054108216
2017-03-22,momentum_12_1_579,0.0480961923847695
2017-03-23,momentum_12_1_580,0.8056112224448898
2017-03-24,momentum_12_1_581,0.6232464929859719
2017-03-27,momentum_12_1_582,0.3366733466933868
2017-03-28,momentum_12_1_583,0.2585170340681362
2017-03-29,momentum_12_1_584,0.2384769539078156
2017-03-30,momentum_12_1_585,0.0501002004008016
2017-03-31,momentum_12_1_586,0.1803607214428857
2017-04-03,momentum_12_1_587,0.4729458917835671
2017-04-04,momentum_12_1_588,0.4288577154308617
2017-04-05,momentum_12_1_589,0.6753507014028056
2017-04-06,momentum_12_1_590,0.8837675350701403
2017-04-07,momentum_12_1_591,0.7935871743486974
2017-04-10,momentum_12_1_592,0.094188376753507
2017-04-11,momentum_12_1_593,0.5350701402805611
2017-04-12,momentum_12_1_594,0.7835671342685371
2017-04-13,momentum_12_1_595,0.3006012024048096
2017-04-14,momentum_12_1_596,0.280561122244489
2017-04-17,momentum_12_1_597,0.8677354709418837
2017-04-18,momentum_12_1_598,0.1102204408817635
2017-04-19,momentum_12_1_599,0.9158316633266532
2017-04-20,momentum_12_1_600,0.0841683366733467
2017-04-21,momentum_12_1_601,0.8537074148296593
2017-04-24,momentum_12_1_602,0.43687374749499
2017-04-25,momentum_12_1_603,0.717434869739479
2017-04-26,momentum_12_1_604,0.995991983967936
2017-04-27,momentum_12_1_605,0.5210420841683366
2017-04-28,momentum_12_1_606,0.5450901803607214
2017-05-01,momentum_12_1_607,0.3066132264529058
2017-05-02,momentum_12_1_608,0.8977955911823647
2017-05-03,momentum_12_1_609,0.2845691382765531
2017-05-04,momentum_12_1_610,0.4248496993987976
2017-05-05,momentum_12_1_611,0.8496993987975952
2017-05-08,momentum_12_1_612,0.5771543086172345
2017-05-09,momentum_12_1_613,0.5290581162324649
2017-05-10,momentum_12_1_614,0.8176352705410822
2017-05-11,momentum_12_1_615,0.1703406813627254
2017-05-12,momentum_12_1_616,0.997995991983968
2017-05-15,momentum_12_1_617,0.4849699398797595
2017-05-16,momentum_12_1_618,0.8416833667334669
2017-05-17,momentum_12_1_619,0.0420841683366733
2017-05-18,momentum_12_1_620,0.7314629258517034
2017-05-19,momentum_12_1_621,0.1843687374749499
2017-05-22,momentum_12_1_622,0.5591182364729459
2017-05-23,momentum_12_1_623,0.4228456913827655
2017-05-24,momentum_12_1_624,0.8256513026052105
2017-05-25,momentum_12_1_625,0.0681362725450901
2017-05-26,momentum_12_1_626,0.503006012024048
2017-05-29,momentum_12_1_627,0.4569138276553106
2017-05-30,momentum_12_1_628,0.2224448897795591
2017-05-31,momentum_12_1_629,0.2004008016032064
2017-06-01,momentum_12_1_630,0.933867735470942
2017-06-02,momentum_12_1_631,0.1743486973947896
2017-06-05,momentum_12_1_632,0.7735470941883767
2017-06-06,momentum_12_1_633,0.9719438877755512
2017-06-07,momentum_12_1_634,0.7434869739478958
2017-06-08,momentum_12_1_635,0.6152304609218436
2017-06-09,momentum_12_1_636,0.8637274549098196
2017-06-12,momentum_12_1_637,0.2484969939879759
2017-06-13,momentum_12_1_638,0.3106212424849699
2017-06-14,momentum_12_1_639,0.2905811623246493
2017-06-15,momentum_12_1_640,0.8476953907815631
2017-06-16,momentum_12_1_641,0.4829659318637274
2017-06-19,momentum_12_1_642,0.4549098196392785
2017-06-20,momentum_12_1_643,0.9478957915831664
2017-06-21,momentum_12_1_644,0.2084168336673346
2017-06-22,momentum_12_1_645,0.7114228456913828
2017-06-23,momentum_12_1_646,0.843687374749499
2017-06-26,momentum_12_1_647,0.2104208416833667
2017-06-27,momentum_12_1_648,0.3106212424849699
2017-06-28,momentum_12_1_649,0.5190380761523046
2017-06-29,momentum_12_1_650,0.7875751503006012
2017-06-30,momentum_12_1_651,0.7114228456913828
2017-07-03,momentum_12_1_652,0.8917835671342685
2017-07-04,momentum_12_1_653,0.7855711422845691
2017-07-05,momentum_12_1_654,0.1062124248496994
2017-07-06,momentum_12_1_655,0.7454909819639278
2017-07-07,momentum_12_1_656,0.2905811623246493
2017-07-10,momentum_12_1_657,0.939879759519038
2017-07-11,momentum_12_1_658,0.6753507014028056
2017-07-12,momentum_12_1_659,0.3507014028056112
2017-07-13,momentum_12_1_660,0.3507014028056112
2017-07-14,momentum_12_1_661,0.2484969939879759
2017-07-17,momentum_12_1_662,0.8977955911823647
2017-07-18,momentum_12_1_663,0.6973947895791583
2017-07-19,momentum_12_1_664,0.5591182364729459
2017-07-20,momentum_12_1_665,0.0400801603206412
2017-07-21,momentum_12_1_666,0.933867735470942
2017-07-24,momentum_12_1_667,0.7074148296593187
2017-07-25,momentum_12_1_668,0.6693386773547094
2017-07-26,momentum_12_1_669,0.6793587174348698
2017-07-27,momentum_12_1_670,0.7194388777555111
2017-07-28,momentum_12_1_671,0.4488977955911823
2017-07-31,momentum_12_1_672,0.280561122244489
2017-08-01,momentum_12_1_673,0.6513026052104208
2017-08-02,momentum_12_1_674,0.9238476953907816
2017-08-03,momentum_12_1_675,0.0601202404809619
2017-08-04,momentum_12_1_676,0.0921843687374749
2017-08-07,momentum_12_1_677,0.8416833667334669
2017-08-08,momentum_12_1_678,0.2645290581162324
2017-08-09,momentum_12_1_679,0.7094188376753507
2017-08-10,momentum_12_1_680,0.4889779559118236
2017-08-11,momentum_12_1_681,0.0781563126252505
2017-08-14,momentum_12_1_682,0.6132264529058116
2017-08-15,momentum_12_1_683,0.4909819639278557
2017-08-16,momentum_12_1_684,0.1162324649298597
2017-08-17,momentum_12_1_685,0.3406813627254509
2017-08-18,momentum_12_1_686,0.8016032064128257
2017-08-21,momentum_12_1_687,0.1462925851703407
2017-08-22,momentum_12_1_688,0.344689378757515
2017-08-23,momentum_12_1_689,0.8416833667334669
2017-08-24,momentum_12_1_690,0.4468937875751503
2017-08-25,momentum_12_1_691,0.9819639278557114
2017-08-28,momentum_12_1_692,0.937875751503006
2017-08-29,momentum_12_1_693,0.5751503006012024
2017-08-30,momentum_12_1_694,0.6492985971943888
2017-08-31,momentum_12_1_695,0.0260521042084168
2017-09-01,momentum_12_1_696,0.5591182364729459
2017-09-04,momentum_12_1_697,0.5270541082164328
2017-09-05,momentum_12_1_698,0.9879759519038076
2017-09-06,momentum_12_1_699,0.4448897795591182
2017-09-07,momentum_12_1_700,0.6953907815631263
2017-09-08,momentum_12_1_701,0.1763527054108216
2017-09-11,momentum_12_1_702,0.3687374749498998
2017-09-12,momentum_12_1_703,0.8717434869739479
2017-09-13,momentum_12_1_704,0.781563126252505
2017-09-14,momentum_12_1_705,0.8416833667334669
2017-09-15,momentum_12_1_706,0.591182364729459
2017-09-18,momentum_12_1_707,0.2985971943887776
2017-09-19,momentum_12_1_708,0.2545090180360721
2017-09-20,momentum_12_1_709,0.531062124248497
2017-09-21,momentum_12_1_710,0.4589178356713427
2017-09-22,momentum_12_1_711,0.1342685370741483
2017-09-25,momentum_12_1_712,0.5671342685370742
2017-09-26,momentum_12_1_713,0.2164328657314629
2017-09-27,momentum_12_1_714,0.625250501002004
2017-09-28,momentum_12_1_715,0.56312625250501
2017-09-29,momentum_12_1_716,0.5090180360721442
2017-10-02,momentum_12_1_717,0.7675350701402806
2017-10-03,momentum_12_1_718,0.7474949899799599
2017-10-04,momentum_12_1_719,0.0701402805611222
2017-10-05,momentum_12_1_720,0.5450901803607214
2017-10-06,momentum_12_1_721,0.2785571142284569
2017-10-09,momentum_12_1_722,0.3486973947895792
2017-10-10,momentum_12_1_723,0.5591182364729459
2017-10-11,momentum_12_1_724,0.6713426853707415
2017-10-12,momentum_12_1_725,0.9879759519038076
2017-10-13,momentum_12_1_726,0.3246492985971944
2017-10-16,momentum_12_1_727,0.7414829659318637
2017-10-17,momentum_12_1_728,0.3627254509018036
2017-10-18,momentum_12_1_729,0.2865731462925852
2017-10-19,momentum_12_1_730,0.5551102204408818
2017-10-20,momentum_12_1_731,0.7374749498997996
2017-10-23,momentum_12_1_732,0.7154308617234469
2017-10-24,momentum_12_1_733,0.0901803607214428
2017-10-25,momentum_12_1_734,0.4589178356713427
2017-10-26,momentum_12_1_735,0.3907815631262525
2017-10-27,momentum_12_1_736,0.6332665330661322
2017-10-30,momentum_12_1_737,0.3286573146292585
2017-10-31,momentum_12_1_738,0.2004008016032064
2017-11-01,momentum_12_1_739,0.9899799599198396
2017-11-02,momentum_12_1_740,0.4989979959919839
2017-11-03,momentum_12_1_741,0.0561122244488977
2017-11-06,momentum_12_1_742,0.7214428857715431
2017-11-07,momentum_12_1_743,0.779559118236473
2017-11-08,momentum_12_1_744,0.7775551102204409
2017-11-09,momentum_12_1_745,0.2144288577154308
2017-11-10,momentum_12_1_746,0.4729458917835671
2017-11-13,momentum_12_1_747,0.6833667334669339
2017-11-14,momentum_12_1_748,0.0360721442885771
2017-11-15,momentum_12_1_749,0.8937875751503006
2017-11-16,momentum_12_1_750,0.0761523046092184
2017-11-17,momentum_12_1_751,0.0120240480961923
2017-11-20,momentum_12_1_752,0.8176352705410822
2017-11-21,momentum_12_1_753,0.0100200400801603
2017-11-22,momentum_12_1_754,0.312625250501002
2017-11-23,momentum_12_1_755,0.8176352705410822
2017-11-24,momentum_12_1_756,0.1983967935871743
2017-11-27,momentum_12_1_757,0.875751503006012
2017-11-28,momentum_12_1_758,0.781563126252505
2017-11-29,momentum_12_1_759,0.4729458917835671
2017-11-30,momentum_12_1_760,0.6472945891783567
2017-12-01,momentum_12_1_761,0.4268537074148296
2017-12-04,momentum_12_1_762,0.2264529058116232
2017-12-05,momentum_12_1_763,0.2164328657314629
2017-12-06,momentum_12_1_764,0.687374749498998
2017-12-07,momentum_12_1_765,0.1623246492985972
2017-12-08,momentum_12_1_766,0.0541082164328657
2017-12-11,momentum_12_1_767,0.6973947895791583
2017-12-12,momentum_12_1_768,0.4408817635270541
2017-12-13,momentum_12_1_769,0.7595190380761523
2017-12-14,momentum_12_1_770,0.1503006012024048
2017-12-15,momentum_12_1_771,0.8396793587174348
2017-12-18,momentum_12_1_772,0.687374749498998
2017-12-19,momentum_12_1_773,0.0841683366733467
2017-12-20,momentum_12_1_774,0.0681362725450901
2017-12-21,momentum_12_1_775,0.5390781563126252
2017-12-22,momentum_12_1_776,0.7635270541082164
2017-12-25,momentum_12_1_777,0.2945891783567134
2017-12-26,momentum_12_1_778,0.8296593186372746
2017-12-27,momentum_12_1_779,0.1422845691382765
2017-12-28,momentum_12_1_780,0.6633266533066132
2017-12-29,momentum_12_1_781,0.4829659318637274
2018-01-01,momentum_12_1_782,0.8016032064128257
2018-01-02,momentum_12_1_783,0.0
2018-01-03,momentum_12_1_784,0.5831663326653307
2018-01-04,momentum_12_1_785,0.1723446893787575
2018-01-05,momentum_12_1_786,0.5891783567134269
2018-01-08,momentum_12_1_787,0.5591182364729459
2018-01-09,momentum_12_1_788,0.8657314629258517
2018-01-10,momentum_12_1_789,0.4168336673346693
2018-01-11,momentum_12_1_790,0.7775551102204409
2018-01-12,momentum_12_1_791,0.5571142284569138
2018-01-15,momentum_12_1_792,0.1382765531062124
2018-01-16,momentum_12_1_793,0.342685370741483
2018-01-17,momentum_12_1_794,0.7354709418837675
2018-01-18,momentum_12_1_795,0.468937875751503
2018-01-19,momentum_12_1_796,0.5671342685370742
2018-01-22,momentum_12_1_797,0.9438877755511024
2018-01-23,momentum_12_1_798,0.4268537074148296
2018-01-24,momentum_12_1_799,0.5290581162324649
2018-01-25,momentum_12_1_800,0.995991983967936
2018-01-26,momentum_12_1_801,0.5531062124248497
2018-01-29,momentum_12_1_802,0.9639278557114228
2018-01-30,momentum_12_1_803,0.6533066132264529
2018-01-31,momentum_12_1_804,0.3727454909819639
2018-02-01,momentum_12_1_805,0.032064128256513
2018-02-02,momentum_12_1_806,0.3867735470941884
2018-02-05,momentum_12_1_807,0.3527054108216433
2018-02-06,momentum_12_1_808,0.905811623246493
2018-02-07,momentum_12_1_809,0.5210420841683366
2018-02-08,momentum_12_1_810,0.6713426853707415
2018-02-09,momentum_12_1_811,0.9258517034068136
2018-02-12,momentum_12_1_812,0.4428857715430861
2018-02-13,momentum_12_1_813,0.3086172344689378
2018-02-14,momentum_12_1_814,0.8717434869739479
2018-02-15,momentum_12_1_815,0.4208416833667334
2018-02-16,momentum_12_1_816,0.4749498997995992
2018-02-19,momentum_12_1_817,0.9939879759519038
2018-02-20,momentum_12_1_818,0.7014028056112225
2018-02-21,momentum_12_1_819,0.0100200400801603
2018-02-22,momentum_12_1_820,0.8837675350701403
2018-02-23,momentum_12_1_821,0.9839679358717436
2018-02-26,momentum_12_1_822,0.8637274549098196
2018-02-27,momentum_12_1_823,0.5731462925851704
2018-02-28,momentum_12_1_824,0.0360721442885771
2018-03-01,momentum_12_1_825,0.8937875751503006
2018-03-02,momentum_12_1_826,0.7615230460921844
2018-03-05,momentum_12_1_827,0.0080160320641282
2018-03-06,momentum_12_1_828,0.935871743486974
2018-03-07,momentum_12_1_829,0.0981963927855711
2018-03-08,momentum_12_1_830,0.0260521042084168
2018-03-09,momentum_12_1_831,0.2004008016032064
2018-03-12,momentum_12_1_832,0.6312625250501002
2018-03-13,momentum_12_1_833,0.5390781563126252
2018-03-14,momentum_12_1_834,0.6052104208416834
2018-03-15,momentum_12_1_835,0.1823647294589178
2018-03-16,momentum_12_1_836,0.8256513026052105
2018-03-19,momentum_12_1_837,0.6973947895791583
2018-03-20,momentum_12_1_838,0.7254509018036072
2018-03-21,momentum_12_1_839,0.4168336673346693
2018-03-22,momentum_12_1_840,0.1182364729458917
2018-03-23,momentum_12_1_841,0.3046092184368738
2018-03-26,momentum_12_1_842,0.3507014028056112
2018-03-27,momentum_12_1_843,0.2985971943887776
2018-03-28,momentum_12_1_844,0.8777555110220441
2018-03-29,momentum_12_1_845,0.6893787575150301
2018-03-30,momentum_12_1_846,0.1402805611222445
2018-04-02,momentum_12_1_847,0.5671342685370742
2018-04-03,momentum_12_1_848,0.935871743486974
2018-04-04,momentum_12_1_849,0.4108216432865731
2018-04-05,momentum_12_1_850,0.7214428857715431
2018-04-06,momentum_12_1_851,0.6933867735470942
2018-04-09,momentum_12_1_852,0.7014028056112225
2018-04-10,momentum_12_1_853,0.7655310621242485
2018-04-11,momentum_12_1_854,0.7234468937875751
2018-04-12,momentum_12_1_855,0.6152304609218436
2018-04-13,momentum_12_1_856,0.657314629258517
2018-04-16,momentum_12_1_857,0.3727454909819639
2018-04-17,momentum_12_1_858,0.0180360721442885
2018-04-18,momentum_12_1_859,0.3947895791583166
2018-04-19,momentum_12_1_860,0.591182364729459
2018-04-20,momentum_12_1_861,0.5070140280561122
2018-04-23,momentum_12_1_862,0.1923847695390781
2018-04-24,momentum_12_1_863,0.937875751503006
2018-04-25,momentum_12_1_864,0.3066132264529058
2018-04-26,momentum_12_1_865,0.3206412825651302
2018-04-27,momentum_12_1_866,0.7094188376753507
2018-04-30,momentum_12_1_867,0.4789579158316633
2018-05-01,momentum_12_1_868,0.1623246492985972
2018-05-02,momentum_12_1_869,0.8637274549098196
2018-05-03,momentum_12_1_870,0.4168336673346693
2018-05-04,momentum_12_1_871,0.3847695390781563
2018-05-07,momentum_12_1_872,0.0300601202404809
2018-05-08,momentum_12_1_873,0.875751503006012
2018-05-09,momentum_12_1_874,0.1503006012024048
2018-05-10,momentum_12_1_875,0.8897795591182365
2018-05-11,momentum_12_1_876,0.0621242484969939
2018-05-14,momentum_12_1_877,0.6513026052104208
2018-05-15,momentum_12_1_878,0.781563126252505
2018-05-16,momentum_12_1_879,0.4428857715430861
2018-05-17,momentum_12_1_880,0.5270541082164328
2018-05-18,momentum_12_1_881,0.995991983967936
2018-05-21,momentum_12_1_882,0.8076152304609219
2018-05-22,momentum_12_1_883,0.0280561122244488
2018-05-23,momentum_12_1_884,0.3106212424849699
2018-05-24,momentum_12_1_885,0.1122244488977955
2018-05-25,momentum_12_1_886,0.6372745490981964
2018-05-28,momentum_12_1_887,0.7715430861723447
2018-05-29,momentum_12_1_888,0.1282565130260521
2018-05-30,momentum_12_1_889,0.094188376753507
2018-05-31,momentum_12_1_890,0.8777555110220441
2018-06-01,momentum_12_1_891,0.5711422845691383
2018-06-04,momentum_12_1_892,0.8396793587174348
2018-06-05,momentum_12_1_893,0.3687374749498998
2018-06-06,momentum_12_1_894,0.6533066132264529
2018-06-07,momentum_12_1_895,0.3166332665330661
2018-06-08,momentum_12_1_896,0.7575150300601202
2018-06-11,momentum_12_1_897,0.7755511022044088
2018-06-12,momentum_12_1_898,0.7194388777555111
2018-06-13,momentum_12_1_899,0.7695390781563126
2018-06-14,momentum_12_1_900,0.1362725450901803
2018-06-15,momentum_12_1_901,0.5711422845691383
2018-06-18,momentum_12_1_902,0.8016032064128257
2018-06-19,momentum_12_1_903,0.1002004008016032
2018-06-20,momentum_12_1_904,0.9138276553106212
2018-06-21,momentum_12_1_905,0.1142284569138276
2018-06-22,momentum_12_1_906,0.3166332665330661
2018-06-25,momentum_12_1_907,0.5250501002004008
2018-06-26,momentum_12_1_908,0.1963927855711423
2018-06-27,momentum_12_1_909,0.0861723446893787
2018-06-28,momentum_12_1_910,0.5390781563126252
2018-06-29,momentum_12_1_911,0.2324649298597194
2018-07-02,momentum_12_1_912,0.7374749498997996
2018-07-03,momentum_12_1_913,0.0821643286573146
2018-07-04,momentum_12_1_914,0.5070140280561122
2018-07-05,momentum_12_1_915,0.5811623246492986
2018-07-06,momentum_12_1_916,0.2665330661322645
2018-07-09,momentum_12_1_917,0.3527054108216433
2018-07-10,momentum_12_1_918,0.9478957915831664
2018-07-11,momentum_12_1_919,0.687374749498998
2018-07-12,momentum_12_1_920,0.657314629258517
2018-07-13,momentum_12_1_921,0.4609218436873747
2018-07-16,momentum_12_1_922,0.9779559118236472
2018-07-17,momentum_12_1_923,0.4128256513026052
2018-07-18,momentum_12_1_924,0.2424849699398797
2018-07-19,momentum_12_1_925,0.3306613226452906
2018-07-20,momentum_12_1_926,0.3927855711422846
2018-07-23,momentum_12_1_927,0.8517034068136272
2018-07-24,momentum_12_1_928,0.4488977955911823
2018-07-25,momentum_12_1_929,0.501002004008016
2018-07-26,momentum_12_1_930,0.6613226452905812
2018-07-27,momentum_12_1_931,0.3687374749498998
2018-07-30,momentum_12_1_932,0.3727454909819639
2018-07-31,momentum_12_1_933,0.7354709418837675
2018-08-01,momentum_12_1_934,0.2705410821643286
2018-08-02,momentum_12_1_935,0.2384769539078156
2018-08-03,momentum_12_1_936,0.4048096192384769
2018-08-06,momentum_12_1_937,0.5511022044088176
2018-08-07,momentum_12_1_938,0.3587174348697395
2018-08-08,momentum_12_1_939,0.2024048096192384
2018-08-09,momentum_12_1_940,0.1462925851703407
2018-08-10,momentum_12_1_941,0.7835671342685371
2018-08-13,momentum_12_1_942,0.2865731462925852
2018-08-14,momentum_12_1_943,0.2625250501002004
2018-08-15,momentum_12_1_944,0.9418837675350702
2018-08-16,momentum_12_1_945,0.2464929859719438
2018-08-17,momentum_12_1_946,0.6513026052104208
2018-08-20,momentum_12_1_947,0.5571142284569138
2018-08-21,momentum_12_1_948,0.531062124248497
2018-08-22,momentum_12_1_949,0.9158316633266532
2018-08-23,momentum_12_1_950,0.4328657314629258
2018-08-24,momentum_12_1_951,0.5270541082164328
2018-08-27,momentum_12_1_952,0.5190380761523046
2018-08-28,momentum_12_1_953,0.8356713426853707
2018-08-29,momentum_12_1_954,0.096192384769539
2018-08-30,momentum_12_1_955,0.0701402805611222
2018-08-31,momentum_12_1_956,0.6232464929859719
2018-09-03,momentum_12_1_957,0.6132264529058116
2018-09-04,momentum_12_1_958,0.7975951903807615
2018-09-05,momentum_12_1_959,0.3807615230460922
2018-09-06,momentum_12_1_960,0.3086172344689378
2018-09-07,momentum_12_1_961,0.5511022044088176
2018-09-10,momentum_12_1_962,0.933867735470942
2018-09-11,momentum_12_1_963,0.5290581162324649
2018-09-12,momentum_12_1_964,0.3927855711422846
2018-09-13,momentum_12_1_965,0.4308617234468938
2018-09-14,momentum_12_1_966,0.0861723446893787
2018-09-17,momentum_12_1_967,0.2004008016032064
2018-09-18,momentum_12_1_968,0.406813627254509
2018-09-19,momentum_12_1_969,0.1683366733466934
2018-09-20,momentum_12_1_970,0.3967935871743487
2018-09-21,momentum_12_1_971,0.1422845691382765
2018-09-24,momentum_12_1_972,0.9919839679358716
2018-09-25,momentum_12_1_973,0.3647294589178356
2018-09-26,momentum_12_1_974,0.1142284569138276
2018-09-27,momentum_12_1_975,0.094188376753507
2018-09-28,momentum_12_1_976,0.4709418837675351
2018-10-01,momentum_12_1_977,0.1302605210420841
2018-10-02,momentum_12_1_978,0.1763527054108216
2018-10-03,momentum_12_1_979,0.9458917835671342
2018-10-04,momentum_12_1_980,0.5450901803607214
2018-10-05,momentum_12_1_981,0.4869739478957915
2018-10-08,momentum_12_1_982,0.8276553106212425
2018-10-09,momentum_12_1_983,0.6833667334669339
2018-10-10,momentum_12_1_984,0.717434869739479
2018-10-11,momentum_12_1_985,0.751503006012024
2018-10-12,momentum_12_1_986,0.751503006012024
2018-10-15,momentum_12_1_987,0.937875751503006
2018-10-16,momentum_12_1_988,1.0
2018-10-17,momentum_12_1_989,0.2084168336673346
2018-10-18,momentum_12_1_990,0.1543086172344689
2018-10-19,momentum_12_1_991,0.7775551102204409
2018-10-22,momentum_12_1_992,0.1322645290581162
2018-10-23,momentum_12_1_993,0.3887775551102204
2018-10-24,momentum_12_1_994,0.0521042084168336
2018-10-25,momentum_12_1_995,0.1482965931863727
2018-10-26,momentum_12_1_996,0.6813627254509018
2018-10-29,momentum_12_1_997,0.2945891783567134
2018-10-30,momentum_12_1_998,0.5591182364729459
2018-10-31,momentum_12_1_999,0.7715430861723447
2018-11-01,momentum_12_1_1000,0.1663326653306613
2018-11-02,momentum_12_1_1001,0.0420841683366733
2018-11-05,momentum_12_1_1002,0.5671342685370742
2018-11-06,momentum_12_1_1003,0.6893787575150301
2018-11-07,momentum_12_1_1004,0.3346693386773547
2018-11-08,momentum_12_1_1005,0.0080160320641282
2018-11-09,momentum_12_1_1006,0.0801603206412825
2018-11-12,momentum_12_1_1007,0.3026052104208417
2018-11-13,momentum_12_1_1008,0.1302605210420841
2018-11-14,momentum_12_1_1009,0.1603206412825651
2018-11-15,momentum_12_1_1010,0.7835671342685371
2018-11-16,momentum_12_1_1011,0.9819639278557114
2018-11-19,momentum_12_1_1012,0.9859719438877756
2018-11-20,momentum_12_1_1013,0.6953907815631263
2018-11-21,momentum_12_1_1014,0.4028056112224449
2018-11-22,momentum_12_1_1015,0.1743486973947896
2018-11-23,momentum_12_1_1016,0.8517034068136272
2018-11-26,momentum_12_1_1017,0.0981963927855711
2018-11-27,momentum_12_1_1018,0.8496993987975952
2018-11-28,momentum_12_1_1019,0.3607214428857715
2018-11-29,momentum_12_1_1020,0.1342685370741483
2018-11-30,momentum_12_1_1021,0.2625250501002004
2018-12-03,momentum_12_1_1022,0.4028056112224449
2018-12-04,momentum_12_1_1023,0.8016032064128257
2018-12-05,momentum_12_1_1024,0.935871743486974
2018-12-06,momentum_12_1_1025,0.7254509018036072
2018-12-07,momentum_12_1_1026,0.2685370741482966
2018-12-10,momentum_12_1_1027,0.9158316633266532
2018-12-11,momentum_12_1_1028,0.6072144288577155
2018-12-12,momentum_12_1_1029,0.8817635270541082
2018-12-13,momentum_12_1_1030,0.6372745490981964
2018-12-14,momentum_12_1_1031,0.8637274549098196
2018-12-17,momentum_12_1_1032,0.7354709418837675
2018-12-18,momentum_12_1_1033,0.4969939879759519
2018-12-19,momentum_12_1_1034,0.9278557114228456
2018-12-20,momentum_12_1_1035,0.93186372745491
2018-12-21,momentum_12_1_1036,0.468937875751503
2018-12-24,momentum_12_1_1037,0.5531062124248497
2018-12-25,momentum_12_1_1038,0.0981963927855711
2018-12-26,momentum_12_1_1039,0.5270541082164328
2018-12-27,momentum_12_1_1040,0.2324649298597194
2018-12-28,momentum_12_1_1041,0.3326653306613226
2018-12-31,momentum_12_1_1042,0.3266533066132264
2019-01-01,momentum_12_1_1043,0.905811623246493
2019-01-02,momentum_12_1_1044,0.591182364729459
2019-01-03,momentum_12_1_1045,0.2765531062124248
2019-01-04,momentum_12_1_1046,0.8897795591182365
2019-01-07,momentum_12_1_1047,0.9839679358717436
2019-01-08,momentum_12_1_1048,0.7875751503006012
2019-01-09,momentum_12_1_1049,0.8677354709418837
2019-01-10,momentum_12_1_1050,0.5791583166332666
2019-01-11,momentum_12_1_1051,0.4609218436873747
2019-01-14,momentum_12_1_1052,0.6753507014028056
2019-01-15,momentum_12_1_1053,0.0981963927855711
2019-01-16,momentum_12_1_1054,0.342685370741483
2019-01-17,momentum_12_1_1055,0.1763527054108216
2019-01-18,momentum_12_1_1056,0.7054108216432866
2019-01-21,momentum_12_1_1057,0.56312625250501
2019-01-22,momentum_12_1_1058,0.1843687374749499
2019-01-23,momentum_12_1_1059,0.8416833667334669
2019-01-24,momentum_12_1_1060,0.2224448897795591
2019-01-25,momentum_12_1_1061,0.561122244488978
2019-01-28,momentum_12_1_1062,0.1943887775551102
2019-01-29,momentum_12_1_1063,0.8557114228456913
2019-01-30,momentum_12_1_1064,0.8236472945891784
2019-01-31,momentum_12_1_1065,0.6713426853707415
2019-02-01,momentum_12_1_1066,0.1242484969939879
2019-02-04,momentum_12_1_1067,0.2064128256513026
2019-02-05,momentum_12_1_1068,0.9478957915831664
2019-02-06,momentum_12_1_1069,0.9118236472945892
2019-02-07,momentum_12_1_1070,0.6613226452905812
2019-02-08,momentum_12_1_1071,0.9539078156312624
2019-02-11,momentum_12_1_1072,0.2945891783567134
2019-02-12,momentum_12_1_1073,0.4889779559118236
2019-02-13,momentum_12_1_1074,0.3727454909819639
2019-02-14,momentum_12_1_1075,1.0
2019-02-15,momentum_12_1_1076,0.5370741482965932
