date,stock_id,beta_volatility_6m
2017-02-24,volatility_6m_561,0.997995991983968
2017-02-27,volatility_6m_562,0.7134268537074149
2017-02-28,volatility_6m_563,0.1322645290581162
2017-03-01,volatility_6m_564,0.5671342685370742
2017-03-02,volatility_6m_565,0.1102204408817635
2017-03-03,volatility_6m_566,0.3807615230460922
2017-03-06,volatility_6m_567,0.094188376753507
2017-03-07,volatility_6m_568,0.3006012024048096
2017-03-08,volatility_6m_569,0.717434869739479
2017-03-09,volatility_6m_570,0.2364729458917835
2017-03-10,volatility_6m_571,0.1142284569138276
2017-03-13,volatility_6m_572,0.997995991983968
2017-03-14,volatility_6m_573,0.2424849699398797
2017-03-15,volatility_6m_574,0.0080160320641282
2017-03-16,volatility_6m_575,0.8697394789579158
2017-03-17,volatility_6m_576,0.096192384769539
2017-03-20,volatility_6m_577,0.7935871743486974
2017-03-21,volatility_6m_578,0.3206412825651302
2017-03-22,volatility_6m_579,0.0761523046092184
2017-03-23,volatility_6m_580,0.4128256513026052
2017-03-24,volatility_6m_581,0.8256513026052105
2017-03-27,volatility_6m_582,0.6613226452905812
2017-03-28,volatility_6m_583,0.5250501002004008
2017-03-29,volatility_6m_584,0.4248496993987976
2017-03-30,volatility_6m_585,0.1082164328657314
2017-03-31,volatility_6m_586,0.4048096192384769
2017-04-03,volatility_6m_587,0.9899799599198396
2017-04-04,volatility_6m_588,0.8997995991983968
2017-04-05,volatility_6m_589,0.6793587174348698
2017-04-06,volatility_6m_590,0.2745490981963928
2017-04-07,volatility_6m_591,0.3927855711422846
2017-04-10,volatility_6m_592,0.1963927855711423
2017-04-11,volatility_6m_593,0.9819639278557114
2017-04-12,volatility_6m_594,0.4148296593186373
2017-04-13,volatility_6m_595,0.6312625250501002
2017-04-14,volatility_6m_596,0.5951903807615231
2017-04-17,volatility_6m_597,0.2585170340681362
2017-04-18,volatility_6m_598,0.2565130260521042
2017-04-19,volatility_6m_599,0.1763527054108216
2017-04-20,volatility_6m_600,0.1643286573146292
2017-04-21,volatility_6m_601,0.3026052104208417
2017-04-24,volatility_6m_602,0.8897795591182365
2017-04-25,volatility_6m_603,0.5671342685370742
2017-04-26,volatility_6m_604,0.0080160320641282
2017-04-27,volatility_6m_605,0.9779559118236472
2017-04-28,volatility_6m_606,0.9178356713426854
2017-05-01,volatility_6m_607,0.5851703406813628
2017-05-02,volatility_6m_608,0.2144288577154308
2017-05-03,volatility_6m_609,0.5450901803607214
2017-05-04,volatility_6m_610,0.7595190380761523
2017-05-05,volatility_6m_611,0.3006012024048096
2017-05-08,volatility_6m_612,0.8517034068136272
2017-05-09,volatility_6m_613,0.9519038076152304
2017-05-10,volatility_6m_614,0.344689378757515
2017-05-11,volatility_6m_615,0.3667334669338677
2017-05-12,volatility_6m_616,0.0180360721442885
2017-05-15,volatility_6m_617,0.9679358717434868
2017-05-16,volatility_6m_618,0.3026052104208417
2017-05-17,volatility_6m_619,0.0761523046092184
2017-05-18,volatility_6m_620,0.5671342685370742
2017-05-19,volatility_6m_621,0.3486973947895792
2017-05-22,volatility_6m_622,0.8617234468937875
2017-05-23,volatility_6m_623,0.7955911823647295
2017-05-24,volatility_6m_624,0.3887775551102204
2017-05-25,volatility_6m_625,0.1382765531062124
2017-05-26,volatility_6m_626,0.9739478957915833
2017-05-29,volatility_6m_627,0.8476953907815631
2017-05-30,volatility_6m_628,0.3867735470941884
2017-05-31,volatility_6m_629,0.3647294589178356
2017-06-01,volatility_6m_630,0.1503006012024048
2017-06-02,volatility_6m_631,0.3687374749498998
2017-06-05,volatility_6m_632,0.5070140280561122
2017-06-06,volatility_6m_633,0.0480961923847695
2017-06-07,volatility_6m_634,0.5210420841683366
2017-06-08,volatility_6m_635,0.6813627254509018
2017-06-09,volatility_6m_636,0.2765531062124248
2017-06-12,volatility_6m_637,0.5450901803607214
2017-06-13,volatility_6m_638,0.6452905811623246
2017-06-14,volatility_6m_639,0.5531062124248497
2017-06-15,volatility_6m_640,0.2565130260521042
2017-06-16,volatility_6m_641,0.9899799599198396
2017-06-19,volatility_6m_642,0.8957915831663327
2017-06-20,volatility_6m_643,0.0881763527054108
2017-06-21,volatility_6m_644,0.4328657314629258
2017-06-22,volatility_6m_645,0.5290581162324649
2017-06-23,volatility_6m_646,0.2785571142284569
2017-06-26,volatility_6m_647,0.4268537074148296
2017-06-27,volatility_6m_648,0.5711422845691383
2017-06-28,volatility_6m_649,0.9478957915831664
2017-06-29,volatility_6m_650,0.3947895791583166
2017-06-30,volatility_6m_651,0.6172344689378757
2017-07-03,volatility_6m_652,0.1983967935871743
2017-07-04,volatility_6m_653,0.4589178356713427
2017-07-05,volatility_6m_654,0.2104208416833667
2017-07-06,volatility_6m_655,0.5470941883767535
2017-07-07,volatility_6m_656,0.5851703406813628
2017-07-10,volatility_6m_657,0.1382765531062124
2017-07-11,volatility_6m_658,0.6172344689378757
2017-07-12,volatility_6m_659,0.7975951903807615
2017-07-13,volatility_6m_660,0.7054108216432866
2017-07-14,volatility_6m_661,0.4769539078156312
2017-07-17,volatility_6m_662,0.1903807615230461
2017-07-18,volatility_6m_663,0.5951903807615231
2017-07-19,volatility_6m_664,0.875751503006012
2017-07-20,volatility_6m_665,0.0881763527054108
2017-07-21,volatility_6m_666,0.1543086172344689
2017-07-24,volatility_6m_667,0.5831663326653307
2017-07-25,volatility_6m_668,0.6372745490981964
2017-07-26,volatility_6m_669,0.5711422845691383
2017-07-27,volatility_6m_670,0.625250501002004
2017-07-28,volatility_6m_671,1.0
2017-07-31,volatility_6m_672,0.5430861723446894
2017-08-01,volatility_6m_673,0.7254509018036072
2017-08-02,volatility_6m_674,0.1382765531062124
2017-08-03,volatility_6m_675,0.1242484969939879
2017-08-04,volatility_6m_676,0.1803607214428857
2017-08-07,volatility_6m_677,0.3366733466933868
2017-08-08,volatility_6m_678,0.5430861723446894
2017-08-09,volatility_6m_679,0.6332665330661322
2017-08-10,volatility_6m_680,0.9579158316633266
2017-08-11,volatility_6m_681,0.1623246492985972
2017-08-14,volatility_6m_682,0.7955911823647295
2017-08-15,volatility_6m_683,0.9799599198396792
2017-08-16,volatility_6m_684,0.2164328657314629
2017-08-17,volatility_6m_685,0.6513026052104208
2017-08-18,volatility_6m_686,0.374749498997996
2017-08-21,volatility_6m_687,0.3106212424849699
2017-08-22,volatility_6m_688,0.655310621242485
2017-08-23,volatility_6m_689,0.3547094188376753
2017-08-24,volatility_6m_690,0.9458917835671342
2017-08-25,volatility_6m_691,0.034068136272545
2017-08-28,volatility_6m_692,0.1503006012024048
2017-08-29,volatility_6m_693,0.8797595190380761
2017-08-30,volatility_6m_694,0.6492985971943888
2017-08-31,volatility_6m_695,0.0561122244488977
2017-09-01,volatility_6m_696,0.9899799599198396
2017-09-04,volatility_6m_697,0.9278557114228456
2017-09-05,volatility_6m_698,0.0240480961923847
2017-09-06,volatility_6m_699,0.9478957915831664
2017-09-07,volatility_6m_700,0.6072144288577155
2017-09-08,volatility_6m_701,0.3887775551102204
2017-09-11,volatility_6m_702,0.7354709418837675
2017-09-12,volatility_6m_703,0.2605210420841683
2017-09-13,volatility_6m_704,0.4488977955911823
2017-09-14,volatility_6m_705,0.3026052104208417
2017-09-15,volatility_6m_706,0.7975951903807615
2017-09-18,volatility_6m_707,0.5851703406813628
2017-09-19,volatility_6m_708,0.533066132264529
2017-09-20,volatility_6m_709,0.9218436873747496
2017-09-21,volatility_6m_710,0.875751503006012
2017-09-22,volatility_6m_711,0.2605210420841683
2017-09-25,volatility_6m_712,0.8396793587174348
2017-09-26,volatility_6m_713,0.4228456913827655
2017-09-27,volatility_6m_714,0.6673346693386774
2017-09-28,volatility_6m_715,0.875751503006012
2017-09-29,volatility_6m_716,0.9739478957915833
2017-10-02,volatility_6m_717,0.4248496993987976
2017-10-03,volatility_6m_718,0.501002004008016
2017-10-04,volatility_6m_719,0.1462925851703407
2017-10-05,volatility_6m_720,0.9238476953907816
2017-10-06,volatility_6m_721,0.5490981963927856
2017-10-09,volatility_6m_722,0.7134268537074149
2017-10-10,volatility_6m_723,0.8236472945891784
2017-10-11,volatility_6m_724,0.6152304609218436
2017-10-12,volatility_6m_725,0.0260521042084168
2017-10-13,volatility_6m_726,0.6833667334669339
2017-10-16,volatility_6m_727,0.5150300601202404
2017-10-17,volatility_6m_728,0.7254509018036072
2017-10-18,volatility_6m_729,0.5711422845691383
2017-10-19,volatility_6m_730,0.8897795591182365
2017-10-20,volatility_6m_731,0.5370741482965932
2017-10-23,volatility_6m_732,0.531062124248497
2017-10-24,volatility_6m_733,0.1543086172344689
2017-10-25,volatility_6m_734,0.9519038076152304
2017-10-26,volatility_6m_735,0.7695390781563126
2017-10-27,volatility_6m_736,0.7114228456913828
2017-10-30,volatility_6m_737,0.6372745490981964
2017-10-31,volatility_6m_738,0.4028056112224449
2017-11-01,volatility_6m_739,0.0160320641282565
2017-11-02,volatility_6m_740,0.93186372745491
2017-11-03,volatility_6m_741,0.1242484969939879
2017-11-06,volatility_6m_742,0.5711422845691383
2017-11-07,volatility_6m_743,0.4408817635270541
2017-11-08,volatility_6m_744,0.4789579158316633
2017-11-09,volatility_6m_745,0.4448897795591182
2017-11-10,volatility_6m_746,0.93186372745491
2017-11-13,volatility_6m_747,0.657314629258517
2017-11-14,volatility_6m_748,0.0761523046092184
2017-11-15,volatility_6m_749,0.2424849699398797
2017-11-16,volatility_6m_750,0.1703406813627254
2017-11-17,volatility_6m_751,0.032064128256513
2017-11-20,volatility_6m_752,0.3266533066132264
2017-11-21,volatility_6m_753,0.0240480961923847
2017-11-22,volatility_6m_754,0.5951903807615231
2017-11-23,volatility_6m_755,0.3607214428857715
2017-11-24,volatility_6m_756,0.4288577154308617
2017-11-27,volatility_6m_757,0.2324649298597194
2017-11-28,volatility_6m_758,0.4268537074148296
2017-11-29,volatility_6m_759,0.9539078156312624
2017-11-30,volatility_6m_760,0.7294589178356713
2017-12-01,volatility_6m_761,0.8517034068136272
2017-12-04,volatility_6m_762,0.4949899799599198
2017-12-05,volatility_6m_763,0.406813627254509
2017-12-06,volatility_6m_764,0.6653306613226453
2017-12-07,volatility_6m_765,0.376753507014028
2017-12-08,volatility_6m_766,0.12625250501002
2017-12-11,volatility_6m_767,0.6432865731462926
2017-12-12,volatility_6m_768,0.935871743486974
2017-12-13,volatility_6m_769,0.5370741482965932
2017-12-14,volatility_6m_770,0.3266533066132264
2017-12-15,volatility_6m_771,0.376753507014028
2017-12-18,volatility_6m_772,0.6212424849699398
2017-12-19,volatility_6m_773,0.1983967935871743
2017-12-20,volatility_6m_774,0.12625250501002
2017-12-21,volatility_6m_775,0.9599198396793588
2017-12-22,volatility_6m_776,0.5170340681362725
2017-12-25,volatility_6m_777,0.6472945891783567
2017-12-26,volatility_6m_778,0.2885771543086172
2017-12-27,volatility_6m_779,0.2845691382765531
2017-12-28,volatility_6m_780,0.6452905811623246
2017-12-29,volatility_6m_781,0.9599198396793588
2018-01-01,volatility_6m_782,0.4188376753507014
2018-01-02,volatility_6m_783,0.002004008016032
2018-01-03,volatility_6m_784,0.8036072144288577
2018-01-04,volatility_6m_785,0.3306613226452906
2018-01-05,volatility_6m_786,0.8356713426853707
2018-01-08,volatility_6m_787,0.8837675350701403
2018-01-09,volatility_6m_788,0.282565130260521
2018-01-10,volatility_6m_789,0.8076152304609219
2018-01-11,volatility_6m_790,0.4629258517034068
2018-01-12,volatility_6m_791,0.93186372745491
2018-01-15,volatility_6m_792,0.250501002004008
2018-01-16,volatility_6m_793,0.6933867735470942
2018-01-17,volatility_6m_794,0.4809619238476953
2018-01-18,volatility_6m_795,0.8376753507014028
2018-01-19,volatility_6m_796,0.8336673346693386
2018-01-22,volatility_6m_797,0.1222444889779559
2018-01-23,volatility_6m_798,0.8336673346693386
2018-01-24,volatility_6m_799,0.935871743486974
2018-01-25,volatility_6m_800,0.0040080160320641
2018-01-26,volatility_6m_801,0.8997995991983968
2018-01-29,volatility_6m_802,0.1102204408817635
2018-01-30,volatility_6m_803,0.7114228456913828
2018-01-31,volatility_6m_804,0.685370741482966
2018-02-01,volatility_6m_805,0.064128256513026
2018-02-02,volatility_6m_806,0.7334669338677354
2018-02-05,volatility_6m_807,0.6593186372745491
2018-02-06,volatility_6m_808,0.1723446893787575
2018-02-07,volatility_6m_809,0.9619238476953909
2018-02-08,volatility_6m_810,0.6312625250501002
2018-02-09,volatility_6m_811,0.156312625250501
2018-02-12,volatility_6m_812,0.8977955911823647
2018-02-13,volatility_6m_813,0.625250501002004
2018-02-14,volatility_6m_814,0.2444889779559118
2018-02-15,volatility_6m_815,0.843687374749499
2018-02-16,volatility_6m_816,0.9438877755511024
2018-02-19,volatility_6m_817,0.0140280561122244
2018-02-20,volatility_6m_818,0.5791583166332666
2018-02-21,volatility_6m_819,0.0140280561122244
2018-02-22,volatility_6m_820,0.2164328657314629
2018-02-23,volatility_6m_821,0.032064128256513
2018-02-26,volatility_6m_822,0.2785571142284569
2018-02-27,volatility_6m_823,0.8657314629258517
2018-02-28,volatility_6m_824,0.094188376753507
2018-03-01,volatility_6m_825,0.2224448897795591
2018-03-02,volatility_6m_826,0.4969939879759519
2018-03-05,volatility_6m_827,0.0140280561122244
2018-03-06,volatility_6m_828,0.1282565130260521
2018-03-07,volatility_6m_829,0.1763527054108216
2018-03-08,volatility_6m_830,0.0661322645290581
2018-03-09,volatility_6m_831,0.3787575150300601
2018-03-12,volatility_6m_832,0.7154308617234469
2018-03-13,volatility_6m_833,0.9258517034068136
2018-03-14,volatility_6m_834,0.7134268537074149
2018-03-15,volatility_6m_835,0.3527054108216433
2018-03-16,volatility_6m_836,0.3507014028056112
2018-03-19,volatility_6m_837,0.5651302605210421
2018-03-20,volatility_6m_838,0.5450901803607214
2018-03-21,volatility_6m_839,0.8597194388777555
2018-03-22,volatility_6m_840,0.2164328657314629
2018-03-23,volatility_6m_841,0.6112224448897795
2018-03-26,volatility_6m_842,0.7775551102204409
2018-03-27,volatility_6m_843,0.5851703406813628
2018-03-28,volatility_6m_844,0.2324649298597194
2018-03-29,volatility_6m_845,0.657314629258517
2018-03-30,volatility_6m_846,0.3286573146292585
2018-04-02,volatility_6m_847,0.8677354709418837
2018-04-03,volatility_6m_848,0.1142284569138276
2018-04-04,volatility_6m_849,0.8016032064128257
2018-04-05,volatility_6m_850,0.5190380761523046
2018-04-06,volatility_6m_851,0.5691382765531062
2018-04-09,volatility_6m_852,0.5711422845691383
2018-04-10,volatility_6m_853,0.5170340681362725
2018-04-11,volatility_6m_854,0.6032064128256514
2018-04-12,volatility_6m_855,0.7474949899799599
2018-04-13,volatility_6m_856,0.7595190380761523
2018-04-16,volatility_6m_857,0.7394789579158316
2018-04-17,volatility_6m_858,0.0501002004008016
2018-04-18,volatility_6m_859,0.779559118236473
2018-04-19,volatility_6m_860,0.8637274549098196
2018-04-20,volatility_6m_861,0.9879759519038076
2018-04-23,volatility_6m_862,0.3947895791583166
2018-04-24,volatility_6m_863,0.1242484969939879
2018-04-25,volatility_6m_864,0.6492985971943888
2018-04-26,volatility_6m_865,0.5991983967935872
2018-04-27,volatility_6m_866,0.6212424849699398
2018-04-30,volatility_6m_867,0.9759519038076152
2018-05-01,volatility_6m_868,0.3026052104208417
2018-05-02,volatility_6m_869,0.2545090180360721
2018-05-03,volatility_6m_870,0.8396793587174348
2018-05-04,volatility_6m_871,0.7715430861723447
2018-05-07,volatility_6m_872,0.064128256513026
2018-05-08,volatility_6m_873,0.2765531062124248
2018-05-09,volatility_6m_874,0.3667334669338677
2018-05-10,volatility_6m_875,0.2284569138276553
2018-05-11,volatility_6m_876,0.1142284569138276
2018-05-14,volatility_6m_877,0.749498997995992
2018-05-15,volatility_6m_878,0.3927855711422846
2018-05-16,volatility_6m_879,0.875751503006012
2018-05-17,volatility_6m_880,0.937875751503006
2018-05-18,volatility_6m_881,0.0040080160320641
2018-05-21,volatility_6m_882,0.3867735470941884
2018-05-22,volatility_6m_883,0.0721442885771543
2018-05-23,volatility_6m_884,0.6312625250501002
2018-05-24,volatility_6m_885,0.2424849699398797
2018-05-25,volatility_6m_886,0.8076152304609219
2018-05-28,volatility_6m_887,0.4849699398797595
2018-05-29,volatility_6m_888,0.3066132264529058
2018-05-30,volatility_6m_889,0.1823647294589178
2018-05-31,volatility_6m_890,0.2424849699398797
2018-06-01,volatility_6m_891,0.9238476953907816
2018-06-04,volatility_6m_892,0.3406813627254509
2018-06-05,volatility_6m_893,0.7074148296593187
2018-06-06,volatility_6m_894,0.7094188376753507
2018-06-07,volatility_6m_895,0.6152304609218436
2018-06-08,volatility_6m_896,0.5050100200400801
2018-06-11,volatility_6m_897,0.4949899799599198
2018-06-12,volatility_6m_898,0.6472945891783567
2018-06-13,volatility_6m_899,0.4809619238476953
2018-06-14,volatility_6m_900,0.2905811623246493
2018-06-15,volatility_6m_901,0.8817635270541082
2018-06-18,volatility_6m_902,0.3707414829659318
2018-06-19,volatility_6m_903,0.2424849699398797
2018-06-20,volatility_6m_904,0.1803607214428857
2018-06-21,volatility_6m_905,0.2084168336673346
2018-06-22,volatility_6m_906,0.6533066132264529
2018-06-25,volatility_6m_907,0.9859719438877756
2018-06-26,volatility_6m_908,0.4228456913827655
2018-06-27,volatility_6m_909,0.158316633266533
2018-06-28,volatility_6m_910,0.9819639278557114
2018-06-29,volatility_6m_911,0.4649298597194389
2018-07-02,volatility_6m_912,0.5150300601202404
2018-07-03,volatility_6m_913,0.1603206412825651
2018-07-04,volatility_6m_914,0.8877755511022044
2018-07-05,volatility_6m_915,0.8276553106212425
2018-07-06,volatility_6m_916,0.5150300601202404
2018-07-09,volatility_6m_917,0.6933867735470942
2018-07-10,volatility_6m_918,0.1062124248496994
2018-07-11,volatility_6m_919,0.6913827655310621
2018-07-12,volatility_6m_920,0.6753507014028056
2018-07-13,volatility_6m_921,0.93186372745491
2018-07-16,volatility_6m_922,0.0541082164328657
2018-07-17,volatility_6m_923,0.7995991983967936
2018-07-18,volatility_6m_924,0.4949899799599198
2018-07-19,volatility_6m_925,0.7014028056112225
2018-07-20,volatility_6m_926,0.811623246492986
2018-07-23,volatility_6m_927,0.2925851703406814
2018-07-24,volatility_6m_928,0.843687374749499
2018-07-25,volatility_6m_929,0.9839679358717436
2018-07-26,volatility_6m_930,0.6933867735470942
2018-07-27,volatility_6m_931,0.7695390781563126
2018-07-30,volatility_6m_932,0.7434869739478958
2018-07-31,volatility_6m_933,0.4969939879759519
2018-08-01,volatility_6m_934,0.5370741482965932
2018-08-02,volatility_6m_935,0.501002004008016
2018-08-03,volatility_6m_936,0.7935871743486974
2018-08-06,volatility_6m_937,0.8877755511022044
2018-08-07,volatility_6m_938,0.6773547094188377
2018-08-08,volatility_6m_939,0.3947895791583166
2018-08-09,volatility_6m_940,0.3186372745490982
2018-08-10,volatility_6m_941,0.4028056112224449
2018-08-13,volatility_6m_942,0.5470941883767535
2018-08-14,volatility_6m_943,0.4829659318637274
2018-08-15,volatility_6m_944,0.1242484969939879
2018-08-16,volatility_6m_945,0.4569138276553106
2018-08-17,volatility_6m_946,0.7274549098196392
2018-08-20,volatility_6m_947,0.8857715430861723
2018-08-21,volatility_6m_948,0.9579158316633266
2018-08-22,volatility_6m_949,0.1783567134268537
2018-08-23,volatility_6m_950,0.8557114228456913
2018-08-24,volatility_6m_951,0.997995991983968
2018-08-27,volatility_6m_952,0.9018036072144288
2018-08-28,volatility_6m_953,0.3466933867735471
2018-08-29,volatility_6m_954,0.1943887775551102
2018-08-30,volatility_6m_955,0.1302605210420841
2018-08-31,volatility_6m_956,0.7955911823647295
2018-09-03,volatility_6m_957,0.7575150300601202
2018-09-04,volatility_6m_958,0.4148296593186373
2018-09-05,volatility_6m_959,0.7775551102204409
2018-09-06,volatility_6m_960,0.7354709418837675
2018-09-07,volatility_6m_961,0.9038076152304608
2018-09-10,volatility_6m_962,0.1002004008016032
2018-09-11,volatility_6m_963,0.9458917835671342
2018-09-12,volatility_6m_964,0.7995991983967936
2018-09-13,volatility_6m_965,0.8517034068136272
2018-09-14,volatility_6m_966,0.1963927855711423
2018-09-17,volatility_6m_967,0.4268537074148296
2018-09-18,volatility_6m_968,0.875751503006012
2018-09-19,volatility_6m_969,0.3386773547094188
2018-09-20,volatility_6m_970,0.7675350701402806
2018-09-21,volatility_6m_971,0.250501002004008
2018-09-24,volatility_6m_972,0.0140280561122244
2018-09-25,volatility_6m_973,0.7755511022044088
2018-09-26,volatility_6m_974,0.2224448897795591
2018-09-27,volatility_6m_975,0.2044088176352705
2018-09-28,volatility_6m_976,0.9278557114228456
2018-10-01,volatility_6m_977,0.2745490981963928
2018-10-02,volatility_6m_978,0.3507014028056112
2018-10-03,volatility_6m_979,0.1402805611222445
2018-10-04,volatility_6m_980,0.9418837675350702
2018-10-05,volatility_6m_981,0.9899799599198396
2018-10-08,volatility_6m_982,0.3106212424849699
2018-10-09,volatility_6m_983,0.5511022044088176
2018-10-10,volatility_6m_984,0.6072144288577155
2018-10-11,volatility_6m_985,0.5531062124248497
2018-10-12,volatility_6m_986,0.4809619238476953
2018-10-15,volatility_6m_987,0.1322645290581162
2018-10-16,volatility_6m_988,0.0
2018-10-17,volatility_6m_989,0.4088176352705411
2018-10-18,volatility_6m_990,0.3166332665330661
2018-10-19,volatility_6m_991,0.3947895791583166
2018-10-22,volatility_6m_992,0.2865731462925852
2018-10-23,volatility_6m_993,0.8096192384769539
2018-10-24,volatility_6m_994,0.12625250501002
2018-10-25,volatility_6m_995,0.282565130260521
2018-10-26,volatility_6m_996,0.7454909819639278
2018-10-29,volatility_6m_997,0.6152304609218436
2018-10-30,volatility_6m_998,0.9278557114228456
2018-10-31,volatility_6m_999,0.5490981963927856
2018-11-01,volatility_6m_1000,0.3026052104208417
2018-11-02,volatility_6m_1001,0.096192384769539
2018-11-05,volatility_6m_1002,0.9539078156312624
2018-11-06,volatility_6m_1003,0.6152304609218436
2018-11-07,volatility_6m_1004,0.6332665330661322
2018-11-08,volatility_6m_1005,0.0220440881763527
2018-11-09,volatility_6m_1006,0.2104208416833667
2018-11-12,volatility_6m_1007,0.6072144288577155
2018-11-13,volatility_6m_1008,0.2545090180360721
2018-11-14,volatility_6m_1009,0.3026052104208417
2018-11-15,volatility_6m_1010,0.4328657314629258
2018-11-16,volatility_6m_1011,0.0521042084168336
2018-11-19,volatility_6m_1012,0.0260521042084168
2018-11-20,volatility_6m_1013,0.5791583166332666
2018-11-21,volatility_6m_1014,0.7374749498997996
2018-11-22,volatility_6m_1015,0.344689378757515
2018-11-23,volatility_6m_1016,0.3486973947895792
2018-11-26,volatility_6m_1017,0.1863727454909819
2018-11-27,volatility_6m_1018,0.344689378757515
2018-11-28,volatility_6m_1019,0.7214428857715431
2018-11-29,volatility_6m_1020,0.2585170340681362
2018-11-30,volatility_6m_1021,0.531062124248497
2018-12-03,volatility_6m_1022,0.779559118236473
2018-12-04,volatility_6m_1023,0.406813627254509
2018-12-05,volatility_6m_1024,0.1482965931863727
2018-12-06,volatility_6m_1025,0.5070140280561122
2018-12-07,volatility_6m_1026,0.5751503006012024
2018-12-10,volatility_6m_1027,0.1623246492985972
2018-12-11,volatility_6m_1028,0.7715430861723447
2018-12-12,volatility_6m_1029,0.2865731462925852
2018-12-13,volatility_6m_1030,0.7034068136272545
2018-12-14,volatility_6m_1031,0.2545090180360721
2018-12-17,volatility_6m_1032,0.5170340681362725
2018-12-18,volatility_6m_1033,0.9579158316633266
2018-12-19,volatility_6m_1034,0.1322645290581162
2018-12-20,volatility_6m_1035,0.1222444889779559
2018-12-21,volatility_6m_1036,0.8697394789579158
2018-12-24,volatility_6m_1037,0.8917835671342685
2018-12-25,volatility_6m_1038,0.1903807615230461
2018-12-26,volatility_6m_1039,0.9639278557114228
2018-12-27,volatility_6m_1040,0.4288577154308617
2018-12-28,volatility_6m_1041,0.6633266533066132
2018-12-31,volatility_6m_1042,0.6292585170340681
2019-01-01,volatility_6m_1043,0.2324649298597194
2019-01-02,volatility_6m_1044,0.8056112224448898
2019-01-03,volatility_6m_1045,0.5731462925851704
2019-01-04,volatility_6m_1046,0.2164328657314629
2019-01-07,volatility_6m_1047,0.0420841683366733
2019-01-08,volatility_6m_1048,0.4088176352705411
2019-01-09,volatility_6m_1049,0.2685370741482966
2019-01-10,volatility_6m_1050,0.9178356713426854
2019-01-11,volatility_6m_1051,0.9719438877755512
2019-01-14,volatility_6m_1052,0.6593186372745491
2019-01-15,volatility_6m_1053,0.218436873747495
2019-01-16,volatility_6m_1054,0.779559118236473
2019-01-17,volatility_6m_1055,0.3547094188376753
2019-01-18,volatility_6m_1056,0.5951903807615231
2019-01-21,volatility_6m_1057,0.8857715430861723
2019-01-22,volatility_6m_1058,0.3326653306613226
2019-01-23,volatility_6m_1059,0.2865731462925852
2019-01-24,volatility_6m_1060,0.4649298597194389
2019-01-25,volatility_6m_1061,0.9178356713426854
2019-01-28,volatility_6m_1062,0.4088176352705411
2019-01-29,volatility_6m_1063,0.2745490981963928
2019-01-30,volatility_6m_1064,0.3687374749498998
2019-01-31,volatility_6m_1065,0.6953907815631263
2019-02-01,volatility_6m_1066,0.2745490981963928
2019-02-04,volatility_6m_1067,0.3707414829659318
2019-02-05,volatility_6m_1068,0.1362725450901803
2019-02-06,volatility_6m_1069,0.1663326653306613
2019-02-07,volatility_6m_1070,0.6813627254509018
2019-02-08,volatility_6m_1071,0.0841683366733467
2019-02-11,volatility_6m_1072,0.5290581162324649
2019-02-12,volatility_6m_1073,0.9178356713426854
2019-02-13,volatility_6m_1074,0.6933867735470942
2019-02-14,volatility_6m_1075,0.0
2019-02-15,volatility_6m_1076,0.9719438877755512
2019-02-18,volatility_6m_1077,0.2004008016032064
2019-02-19,volatility_6m_1078,0.25250501002004
2019-02-20,volatility_6m_1079,0.843687374749499
2019-02-21,volatility_6m_1080,0.8096192384769539
2019-02-22,volatility_6m_1081,0.875751503006012
2019-02-25,volatility_6m_1082,0.843687374749499
2019-02-26,volatility_6m_1083,0.7414829659318637
2019-02-27,volatility_6m_1084,0.781563126252505
2019-02-28,volatility_6m_1085,0.0140280561122244
2019-03-01,volatility_6m_1086,0.2104208416833667
2019-03-04,volatility_6m_1087,0.3206412825651302
2019-03-05,volatility_6m_1088,0.3026052104208417
2019-03-06,volatility_6m_1089,0.2004008016032064
2019-03-07,volatility_6m_1090,0.5591182364729459
2019-03-08,volatility_6m_1091,0.406813627254509
2019-03-11,volatility_6m_1092,0.531062124248497
2019-03-12,volatility_6m_1093,0.2605210420841683
2019-03-13,volatility_6m_1094,0.2665330661322645
2019-03-14,volatility_6m_1095,0.0460921843687374
2019-03-15,volatility_6m_1096,0.1743486973947896
2019-03-18,volatility_6m_1097,0.5150300601202404
2019-03-19,volatility_6m_1098,0.468937875751503
2019-03-20,volatility_6m_1099,0.8076152304609219
2019-03-21,volatility_6m_1100,0.1783567134268537
2019-03-22,volatility_6m_1101,0.9599198396793588
2019-03-25,volatility_6m_1102,0.7655310621242485
2019-03-26,volatility_6m_1103,0.1082164328657314
2019-03-27,volatility_6m_1104,0.25250501002004
2019-03-28,volatility_6m_1105,0.6793587174348698
2019-03-29,volatility_6m_1106,0.781563126252505
2019-04-01,volatility_6m_1107,0.685370741482966
2019-04-02,volatility_6m_1108,0.2304609218436873
2019-04-03,volatility_6m_1109,0.5490981963927856
2019-04-04,volatility_6m_1110,0.687374749498998
2019-04-05,volatility_6m_1111,0.1282565130260521
2019-04-08,volatility_6m_1112,0.0761523046092184
2019-04-09,volatility_6m_1113,0.6492985971943888
2019-04-10,volatility_6m_1114,0.2064128256513026
2019-04-11,volatility_6m_1115,0.7474949899799599
2019-04-12,volatility_6m_1116,0.0621242484969939
2019-04-15,volatility_6m_1117,0.2064128256513026
2019-04-16,volatility_6m_1118,0.8056112224448898
