date,stock_id,beta_momentum_12_1,beta_pe_ratio,beta_momentum_1,beta_accruals_st,beta_volatility_6m
2018-04-11,0.2765531062124248,,0.2565130260521042,0.2565130260521042,,
2018-04-11,0.6032064128256514,,,,,0.5591182364729459
2018-04-11,0.7234468937875751,0.7434869739478958,,,0.7434869739478958,
2018-04-12,0.3847695390781563,,0.4028056112224449,0.4028056112224449,,
2018-04-12,0.6152304609218436,0.5971943887775552,,,0.5971943887775552,
2018-04-12,0.7474949899799599,,,,,0.7835671342685371
2018-04-13,0.342685370741483,,0.1142284569138276,0.1142284569138276,,
2018-04-13,0.657314629258517,0.8857715430861723,,,0.8857715430861723,
2018-04-13,0.7595190380761523,,,,,0.2785571142284569
2018-04-16,0.3727454909819639,0.6192384769539078,,,0.6192384769539078,
2018-04-16,0.627254509018036,,0.3807615230460922,0.3807615230460922,,
2018-04-16,0.7394789579158316,,,,,0.7635270541082164
2018-04-17,0.0180360721442885,0.935871743486974,,,0.935871743486974,
2018-04-17,0.0501002004008016,,,,,0.1022044088176352
2018-04-17,0.9819639278557114,,0.064128256513026,0.064128256513026,,
2018-04-18,0.3947895791583166,0.8156312625250501,,,0.8156312625250501,
2018-04-18,0.6052104208416834,,0.1843687374749499,0.1843687374749499,,
2018-04-18,0.779559118236473,,,,,0.3607214428857715
2018-04-19,0.4088176352705411,,0.5110220440881763,0.5110220440881763,,
2018-04-19,0.591182364729459,0.4889779559118236,,,0.4889779559118236,
2018-04-19,0.8637274549098196,,,,,0.9298597194388778
2018-04-20,0.4929859719438877,,0.3727454909819639,0.3727454909819639,,
2018-04-20,0.5070140280561122,0.627254509018036,,,0.627254509018036,
2018-04-20,0.9879759519038076,,,,,0.7234468937875751
2018-04-23,0.1923847695390781,0.7715430861723447,,,0.7715430861723447,
2018-04-23,0.3947895791583166,,,,,0.4308617234468938
2018-04-23,0.8076152304609219,,0.2284569138276553,0.2284569138276553,,
2018-04-24,0.0621242484969939,,0.3466933867735471,0.3466933867735471,,
2018-04-24,0.1242484969939879,,,,,0.6893787575150301
2018-04-24,0.937875751503006,0.6533066132264529,,,0.6533066132264529,
2018-04-25,0.3066132264529058,0.533066132264529,,,0.533066132264529,
2018-04-25,0.6492985971943888,,,,,0.8897795591182365
2018-04-25,0.6933867735470942,,0.4669338677354709,0.4669338677354709,,
2018-04-26,0.3206412825651302,0.6813627254509018,,,0.6813627254509018,
2018-04-26,0.5991983967935872,,,,,0.6893787575150301
2018-04-26,0.6793587174348698,,0.3186372745490982,0.3186372745490982,,
2018-04-27,0.2905811623246493,,0.1202404809619238,0.1202404809619238,,
2018-04-27,0.6212424849699398,,,,,0.2545090180360721
2018-04-27,0.7094188376753507,0.8797595190380761,,,0.8797595190380761,
2018-04-30,0.4789579158316633,0.8316633266533067,,,0.8316633266533067,
2018-04-30,0.5210420841683366,,0.1683366733466934,0.1683366733466934,,
2018-04-30,0.9759519038076152,,,,,0.344689378757515
2018-05-01,0.1623246492985972,0.0040080160320641,,,0.0040080160320641,
2018-05-01,0.3026052104208417,,,,,0.0040080160320641
2018-05-01,0.8376753507014028,,0.995991983967936,0.995991983967936,,
2018-05-02,0.1362725450901803,,0.503006012024048,0.503006012024048,,
2018-05-02,0.2545090180360721,,,,,0.969939879759519
2018-05-02,0.8637274549098196,0.4969939879759519,,,0.4969939879759519,
2018-05-03,0.4168336673346693,0.717434869739479,,,0.717434869739479,
2018-05-03,0.5831663326653307,,0.282565130260521,0.282565130260521,,
2018-05-03,0.8396793587174348,,,,,0.56312625250501
2018-05-04,0.3847695390781563,0.7695390781563126,,,0.7695390781563126,
2018-05-04,0.6152304609218436,,0.2304609218436873,0.2304609218436873,,
2018-05-04,0.7715430861723447,,,,,0.4468937875751503
2018-05-07,0.0300601202404809,0.5090180360721442,,,0.5090180360721442,
2018-05-07,0.064128256513026,,,,,1.0
2018-05-07,0.969939879759519,,0.4909819639278557,0.4909819639278557,,
2018-05-08,0.1242484969939879,,0.2625250501002004,0.2625250501002004,,
2018-05-08,0.2765531062124248,,,,,0.5811623246492986
2018-05-08,0.875751503006012,0.7374749498997996,,,0.7374749498997996,
2018-05-09,0.1503006012024048,0.2585170340681362,,,0.2585170340681362,
2018-05-09,0.3667334669338677,,,,,0.5751503006012024
2018-05-09,0.8496993987975952,,0.7414829659318637,0.7414829659318637,,
2018-05-10,0.1102204408817635,,0.591182364729459,0.591182364729459,,
2018-05-10,0.2284569138276553,,,,,0.7735470941883767
2018-05-10,0.8897795591182365,0.4088176352705411,,,0.4088176352705411,
2018-05-11,0.0621242484969939,0.6212424849699398,,,0.6212424849699398,
2018-05-11,0.1142284569138276,,,,,0.7635270541082164
2018-05-11,0.937875751503006,,0.3787575150300601,0.3787575150300601,,
2018-05-14,0.3486973947895792,,0.6092184368737475,0.6092184368737475,,
2018-05-14,0.6513026052104208,0.3907815631262525,,,0.3907815631262525,
2018-05-14,0.749498997995992,,,,,0.7354709418837675
2018-05-15,0.218436873747495,,0.503006012024048,0.503006012024048,,
2018-05-15,0.3927855711422846,,,,,0.9078156312625252
2018-05-15,0.781563126252505,0.4969939879759519,,,0.4969939879759519,
2018-05-16,0.4428857715430861,0.4589178356713427,,,0.4589178356713427,
2018-05-16,0.5571142284569138,,0.5410821643286573,0.5410821643286573,,
2018-05-16,0.875751503006012,,,,,0.8997995991983968
2018-05-17,0.4729458917835671,,0.9839679358717436,0.9839679358717436,,
2018-05-17,0.5270541082164328,0.0160320641282565,,,0.0160320641282565,
2018-05-17,0.937875751503006,,,,,0.0280561122244488
2018-05-18,0.0040080160320641,,0.6893787575150301,0.6893787575150301,,0.627254509018036
2018-05-18,0.995991983967936,0.3106212424849699,,,0.3106212424849699,
2018-05-21,0.1923847695390781,,0.3527054108216433,0.3527054108216433,,
2018-05-21,0.3867735470941884,,,,,0.751503006012024
2018-05-21,0.8076152304609219,0.6472945891783567,,,0.6472945891783567,
2018-05-22,0.0280561122244488,0.4549098196392785,,,0.4549098196392785,
2018-05-22,0.0721442885771543,,,,,0.933867735470942
2018-05-22,0.9719438877755512,,0.5450901803607214,0.5450901803607214,,
2018-05-23,0.3106212424849699,0.8617234468937875,,,0.8617234468937875,
2018-05-23,0.6312625250501002,,,,,0.2725450901803607
2018-05-23,0.6893787575150301,,0.1382765531062124,0.1382765531062124,,
2018-05-24,0.1122244488977955,0.9899799599198396,,,0.9899799599198396,
2018-05-24,0.2424849699398797,,,,,0.0220440881763527
2018-05-24,0.8877755511022044,,0.0100200400801603,0.0100200400801603,,
2018-05-25,0.3627254509018036,,0.8877755511022044,0.8877755511022044,,
2018-05-25,0.6372745490981964,0.1122244488977955,,,0.1122244488977955,
2018-05-25,0.8076152304609219,,,,,0.2104208416833667
2018-05-28,0.2284569138276553,,0.7294589178356713,0.7294589178356713,,
2018-05-28,0.4849699398797595,,,,,0.5130260521042084
2018-05-28,0.7715430861723447,0.2705410821643286,,,0.2705410821643286,
2018-05-29,0.1282565130260521,0.655310621242485,,,0.655310621242485,
2018-05-29,0.3066132264529058,,,,,0.6613226452905812
2018-05-29,0.8717434869739479,,0.344689378757515,0.344689378757515,,
2018-05-30,0.094188376753507,0.751503006012024,,,0.751503006012024,
2018-05-30,0.1823647294589178,,,,,0.5150300601202404
2018-05-30,0.905811623246493,,0.2484969939879759,0.2484969939879759,,
2018-05-31,0.1222444889779559,,0.781563126252505,0.781563126252505,,
2018-05-31,0.2424849699398797,,,,,0.4609218436873747
2018-05-31,0.8777555110220441,0.218436873747495,,,0.218436873747495,
2018-06-01,0.4288577154308617,,0.6653306613226453,0.6653306613226453,,
2018-06-01,0.5711422845691383,0.3346693386773547,,,0.3346693386773547,
2018-06-01,0.9238476953907816,,,,,0.6472945891783567
2018-06-04,0.1603206412825651,,0.4028056112224449,0.4028056112224449,,
2018-06-04,0.3406813627254509,,,,,0.8376753507014028
2018-06-04,0.8396793587174348,0.5971943887775552,,,0.5971943887775552,
2018-06-05,0.3687374749498998,0.1222444889779559,,,0.1222444889779559,
2018-06-05,0.6312625250501002,,0.8777555110220441,0.8777555110220441,,
2018-06-05,0.7074148296593187,,,,,0.2444889779559118
2018-06-06,0.3466933867735471,,0.7454909819639278,0.7454909819639278,,
2018-06-06,0.6533066132264529,0.2545090180360721,,,0.2545090180360721,
2018-06-06,0.7094188376753507,,,,,0.4649298597194389
2018-06-07,0.3166332665330661,0.1523046092184369,,,0.1523046092184369,
2018-06-07,0.6152304609218436,,,,,0.3026052104208417
2018-06-07,0.6833667334669339,,0.8476953907815631,0.8476953907815631,,
2018-06-08,0.2424849699398797,,0.4228456913827655,0.4228456913827655,,
2018-06-08,0.5050100200400801,,,,,0.8396793587174348
2018-06-08,0.7575150300601202,0.5771543086172345,,,0.5771543086172345,
2018-06-11,0.2244488977955911,,0.12625250501002,0.12625250501002,,
2018-06-11,0.4949899799599198,,,,,0.2965931863727455
2018-06-11,0.7755511022044088,0.87374749498998,,,0.87374749498998,
2018-06-12,0.280561122244489,,0.6513026052104208,0.6513026052104208,,
2018-06-12,0.6472945891783567,,,,,0.6032064128256514
2018-06-12,0.7194388777555111,0.3486973947895792,,,0.3486973947895792,
2018-06-13,0.2304609218436873,,0.3727454909819639,0.3727454909819639,,
2018-06-13,0.4809619238476953,,,,,0.7595190380761523
2018-06-13,0.7695390781563126,0.627254509018036,,,0.627254509018036,
2018-06-14,0.1362725450901803,0.096192384769539,,,0.096192384769539,
2018-06-14,0.2905811623246493,,,,,0.2044088176352705
2018-06-14,0.8637274549098196,,0.9038076152304608,0.9038076152304608,,
2018-06-15,0.4288577154308617,,0.3507014028056112,0.3507014028056112,,
2018-06-15,0.5711422845691383,0.6492985971943888,,,0.6492985971943888,
2018-06-15,0.8817635270541082,,,,,0.7074148296593187
2018-06-18,0.1983967935871743,,0.4088176352705411,0.4088176352705411,,
2018-06-18,0.3707414829659318,,,,,0.8156312625250501
2018-06-18,0.8016032064128257,0.591182364729459,,,0.591182364729459,
2018-06-19,0.1002004008016032,1.0,,,1.0,
2018-06-19,0.2424849699398797,,,,,0.0
2018-06-19,0.8997995991983968,,0.0,0.0,,
2018-06-20,0.0861723446893787,,0.1482965931863727,0.1482965931863727,,
2018-06-20,0.1803607214428857,,,,,0.3206412825651302
2018-06-20,0.9138276553106212,0.8517034068136272,,,0.8517034068136272,
2018-06-21,0.1142284569138276,0.2424849699398797,,,0.2424849699398797,
2018-06-21,0.2084168336673346,,,,,0.4268537074148296
2018-06-21,0.8857715430861723,,0.7575150300601202,0.7575150300601202,,
2018-06-22,0.3166332665330661,0.9739478957915833,,,0.9739478957915833,
2018-06-22,0.6533066132264529,,,,,0.0561122244488977
2018-06-22,0.6833667334669339,,0.0260521042084168,0.0260521042084168,,
2018-06-25,0.4749498997995992,,0.9238476953907816,0.9238476953907816,,
2018-06-25,0.5250501002004008,0.0761523046092184,,,0.0761523046092184,
2018-06-25,0.9859719438877756,,,,,0.1482965931863727
2018-06-26,0.1963927855711423,0.0741482965931863,,,0.0741482965931863,
2018-06-26,0.4228456913827655,,,,,0.2024048096192384
2018-06-26,0.8036072144288577,,0.9258517034068136,0.9258517034068136,,
2018-06-27,0.0861723446893787,0.1843687374749499,,,0.1843687374749499,
2018-06-27,0.158316633266533,,,,,0.3867735470941884
2018-06-27,0.9138276553106212,,0.8156312625250501,0.8156312625250501,,
2018-06-28,0.4609218436873747,,0.2965931863727455,0.2965931863727455,,
2018-06-28,0.5390781563126252,0.7034068136272545,,,0.7034068136272545,
2018-06-28,0.9819639278557114,,,,,0.6312625250501002
2018-06-29,0.2324649298597194,0.4188376753507014,,,0.4188376753507014,
2018-06-29,0.4649298597194389,,,,,0.8256513026052105
2018-06-29,0.7675350701402806,,0.5811623246492986,0.5811623246492986,,
2018-07-02,0.2625250501002004,,0.2905811623246493,0.2905811623246493,,
2018-07-02,0.5150300601202404,,,,,0.5711422845691383
2018-07-02,0.7374749498997996,0.7094188376753507,,,0.7094188376753507,
2018-07-03,0.0821643286573146,0.7875751503006012,,,0.7875751503006012,
2018-07-03,0.1603206412825651,,,,,0.4208416833667334
2018-07-03,0.9178356713426854,,0.2124248496993988,0.2124248496993988,,
2018-07-04,0.4929859719438877,,0.6492985971943888,0.6492985971943888,,
2018-07-04,0.5070140280561122,0.3507014028056112,,,0.3507014028056112,
2018-07-04,0.8877755511022044,,,,,0.6132264529058116
2018-07-05,0.4188376753507014,,0.8076152304609219,0.8076152304609219,,
2018-07-05,0.5811623246492986,0.1923847695390781,,,0.1923847695390781,
2018-07-05,0.8276553106212425,,,,,0.342685370741483
2018-07-06,0.2665330661322645,0.9158316633266532,,,0.9158316633266532,
2018-07-06,0.5150300601202404,,,,,0.1803607214428857
2018-07-06,0.7334669338677354,,0.0841683366733467,0.0841683366733467,,
2018-07-09,0.3527054108216433,0.6232464929859719,,,0.6232464929859719,
2018-07-09,0.6472945891783567,,0.376753507014028,0.376753507014028,,
2018-07-09,0.6933867735470942,,,,,0.7675350701402806
2018-07-10,0.0521042084168336,,0.3066132264529058,0.3066132264529058,,
2018-07-10,0.1062124248496994,,,,,0.6613226452905812
2018-07-10,0.9478957915831664,0.6933867735470942,,,0.6933867735470942,
2018-07-11,0.312625250501002,,0.1903807615230461,0.1903807615230461,,
2018-07-11,0.687374749498998,0.8096192384769539,,,0.8096192384769539,
2018-07-11,0.6913827655310621,,,,,0.406813627254509
2018-07-12,0.342685370741483,,0.5270541082164328,0.5270541082164328,,
2018-07-12,0.657314629258517,0.4729458917835671,,,0.4729458917835671,
2018-07-12,0.6753507014028056,,,,,0.937875751503006
2018-07-13,0.4609218436873747,0.0581162324649298,,,0.0581162324649298,
2018-07-13,0.5390781563126252,,0.9418837675350702,0.9418837675350702,,
2018-07-13,0.93186372745491,,,,,0.1002004008016032
2018-07-16,0.0220440881763527,,0.2264529058116232,0.2264529058116232,,
2018-07-16,0.0541082164328657,,,,,0.4769539078156312
2018-07-16,0.9779559118236472,0.7735470941883767,,,0.7735470941883767,
2018-07-17,0.4128256513026052,0.501002004008016,,,0.501002004008016,
2018-07-17,0.5871743486973948,,0.4989979959919839,0.4989979959919839,,
2018-07-17,0.7995991983967936,,,,,0.995991983967936
2018-07-18,0.2424849699398797,0.5591182364729459,,,0.5591182364729459,
2018-07-18,0.4949899799599198,,,,,0.8256513026052105
2018-07-18,0.7575150300601202,,0.4408817635270541,0.4408817635270541,,
2018-07-19,0.3306613226452906,0.3406813627254509,,,0.3406813627254509,
2018-07-19,0.6693386773547094,,0.6593186372745491,0.6593186372745491,,
2018-07-19,0.7014028056112225,,,,,0.7154308617234469
2018-07-20,0.3927855711422846,0.3166332665330661,,,0.3166332665330661,
2018-07-20,0.6072144288577155,,0.6833667334669339,0.6833667334669339,,
2018-07-20,0.811623246492986,,,,,0.6653306613226453
2018-07-23,0.1482965931863727,,0.8156312625250501,0.8156312625250501,,
2018-07-23,0.2925851703406814,,,,,0.3807615230460922
2018-07-23,0.8517034068136272,0.1843687374749499,,,0.1843687374749499,
2018-07-24,0.4488977955911823,0.5390781563126252,,,0.5390781563126252,
2018-07-24,0.5511022044088176,,0.4609218436873747,0.4609218436873747,,
2018-07-24,0.843687374749499,,,,,0.9759519038076152
2018-07-25,0.4989979959919839,,0.5490981963927856,0.5490981963927856,,
2018-07-25,0.501002004008016,0.4509018036072144,,,0.4509018036072144,
2018-07-25,0.9839679358717436,,,,,0.8997995991983968
2018-07-26,0.3386773547094188,,0.5490981963927856,0.5490981963927856,,
2018-07-26,0.6613226452905812,0.4509018036072144,,,0.4509018036072144,
2018-07-26,0.6933867735470942,,,,,0.9258517034068136
2018-07-27,0.3687374749498998,0.4428857715430861,,,0.4428857715430861,
2018-07-27,0.6312625250501002,,0.5571142284569138,0.5571142284569138,,
2018-07-27,0.7695390781563126,,,,,0.9258517034068136
2018-07-30,0.3727454909819639,0.7014028056112225,,,0.7014028056112225,
2018-07-30,0.627254509018036,,0.2985971943887776,0.2985971943887776,,
2018-07-30,0.7434869739478958,,,,,0.6132264529058116
2018-07-31,0.2645290581162324,,0.3847695390781563,0.3847695390781563,,
2018-07-31,0.4969939879759519,,,,,0.7675350701402806
2018-07-31,0.7354709418837675,0.6152304609218436,,,0.6152304609218436,
2018-08-01,0.2705410821643286,0.1703406813627254,,,0.1703406813627254,
2018-08-01,0.5370741482965932,,,,,0.3386773547094188
2018-08-01,0.7294589178356713,,0.8296593186372746,0.8296593186372746,,
2018-08-02,0.2384769539078156,0.8977955911823647,,,0.8977955911823647,
2018-08-02,0.501002004008016,,,,,0.2044088176352705
2018-08-02,0.7615230460921844,,0.1022044088176352,0.1022044088176352,,
2018-08-03,0.4048096192384769,0.1482965931863727,,,0.1482965931863727,
2018-08-03,0.5951903807615231,,0.8517034068136272,0.8517034068136272,,
2018-08-03,0.7935871743486974,,,,,0.2344689378757515
2018-08-06,0.4488977955911823,,0.2925851703406814,0.2925851703406814,,
2018-08-06,0.5511022044088176,0.7074148296593187,,,0.7074148296593187,
2018-08-06,0.8877755511022044,,,,,0.5671342685370742
2018-08-07,0.3587174348697395,0.6773547094188377,,,0.6773547094188377,
2018-08-07,0.6412825651302605,,0.3226452905811623,0.3226452905811623,,
2018-08-07,0.6773547094188377,,,,,0.685370741482966
2018-08-08,0.2024048096192384,0.8376753507014028,,,0.8376753507014028,
2018-08-08,0.3947895791583166,,,,,0.3226452905811623
2018-08-08,0.7975951903807615,,0.1623246492985972,0.1623246492985972,,
2018-08-09,0.1462925851703407,0.9639278557114228,,,0.9639278557114228,
2018-08-09,0.3186372745490982,,,,,0.0661322645290581
2018-08-09,0.8537074148296593,,0.0360721442885771,0.0360721442885771,,
2018-08-10,0.2164328657314629,,0.3326653306613226,0.3326653306613226,,
2018-08-10,0.4028056112224449,,,,,0.6092184368737475
2018-08-10,0.7835671342685371,0.6673346693386774,,,0.6673346693386774,
2018-08-13,0.2865731462925852,0.8276553106212425,,,0.8276553106212425,
2018-08-13,0.5470941883767535,,,,,0.3807615230460922
2018-08-13,0.7134268537074149,,0.1723446893787575,0.1723446893787575,,
2018-08-14,0.2625250501002004,0.25250501002004,,,0.25250501002004,
2018-08-14,0.4829659318637274,,,,,0.4589178356713427
2018-08-14,0.7374749498997996,,0.7474949899799599,0.7474949899799599,,
2018-08-15,0.0581162324649298,,0.7354709418837675,0.7354709418837675,,
2018-08-15,0.1242484969939879,,,,,0.5050100200400801
2018-08-15,0.9418837675350702,0.2645290581162324,,,0.2645290581162324,
2018-08-16,0.2464929859719438,0.0901803607214428,,,0.0901803607214428,
2018-08-16,0.4569138276553106,,,,,0.1903807615230461
2018-08-16,0.7535070140280561,,0.9098196392785572,0.9098196392785572,,
2018-08-17,0.3486973947895792,,0.9679358717434868,0.9679358717434868,,
2018-08-17,0.6513026052104208,0.032064128256513,,,0.032064128256513,
2018-08-17,0.7274549098196392,,,,,0.064128256513026
2018-08-20,0.4428857715430861,,0.4008016032064128,0.4008016032064128,,
2018-08-20,0.5571142284569138,0.5991983967935872,,,0.5991983967935872,
2018-08-20,0.8857715430861723,,,,,0.7895791583166333
2018-08-21,0.468937875751503,,0.4949899799599198,0.4949899799599198,,
2018-08-21,0.531062124248497,0.5050100200400801,,,0.5050100200400801,
2018-08-21,0.9579158316633266,,,,,0.997995991983968
2018-08-22,0.0841683366733467,,0.6132264529058116,0.6132264529058116,,
2018-08-22,0.1783567134268537,,,,,0.7294589178356713
2018-08-22,0.9158316633266532,0.3867735470941884,,,0.3867735470941884,
2018-08-23,0.4328657314629258,0.3346693386773547,,,0.3346693386773547,
2018-08-23,0.5671342685370742,,0.6653306613226453,0.6653306613226453,,
2018-08-23,0.8557114228456913,,,,,0.625250501002004
2018-08-24,0.4729458917835671,,0.0040080160320641,0.0040080160320641,,
2018-08-24,0.5270541082164328,0.995991983967936,,,0.995991983967936,
2018-08-24,0.997995991983968,,,,,0.0140280561122244
2018-08-27,0.4809619238476953,,0.5951903807615231,0.5951903807615231,,
2018-08-27,0.5190380761523046,0.4048096192384769,,,0.4048096192384769,
2018-08-27,0.9018036072144288,,,,,0.8557114228456913
2018-08-28,0.1643286573146292,,0.9759519038076152,0.9759519038076152,,
2018-08-28,0.3466933867735471,,,,,0.0420841683366733
2018-08-28,0.8356713426853707,0.0240480961923847,,,0.0240480961923847,
2018-08-29,0.096192384769539,0.0561122244488977,,,0.0561122244488977,
2018-08-29,0.1943887775551102,,,,,0.1142284569138276
2018-08-29,0.9038076152304608,,0.9438877755511024,0.9438877755511024,,
2018-08-30,0.0701402805611222,0.6432865731462926,,,0.6432865731462926,
2018-08-30,0.1302605210420841,,,,,0.7154308617234469
2018-08-30,0.9298597194388778,,0.3567134268537074,0.3567134268537074,,
2018-08-31,0.376753507014028,,0.8577154308617234,0.8577154308617234,,
2018-08-31,0.6232464929859719,0.1422845691382765,,,0.1422845691382765,
2018-08-31,0.7955911823647295,,,,,0.2785571142284569
2018-09-03,0.3867735470941884,,0.5651302605210421,0.5651302605210421,,
2018-09-03,0.6132264529058116,0.4348697394789579,,,0.4348697394789579,
2018-09-03,0.7575150300601202,,,,,0.8617234468937875
2018-09-04,0.2024048096192384,,0.374749498997996,0.374749498997996,,
2018-09-04,0.4148296593186373,,,,,0.7835671342685371
2018-09-04,0.7975951903807615,0.625250501002004,,,0.625250501002004,
2018-09-05,0.3807615230460922,0.937875751503006,,,0.937875751503006,
2018-09-05,0.6192384769539078,,0.0621242484969939,0.0621242484969939,,
2018-09-05,0.7775551102204409,,,,,0.1122244488977955
2018-09-06,0.3086172344689378,0.4488977955911823,,,0.4488977955911823,
2018-09-06,0.6913827655310621,,0.5511022044088176,0.5511022044088176,,
2018-09-06,0.7354709418837675,,,,,0.9779559118236472
2018-09-07,0.4488977955911823,,0.7434869739478958,0.7434869739478958,,
2018-09-07,0.5511022044088176,0.2565130260521042,,,0.2565130260521042,
2018-09-07,0.9038076152304608,,,,,0.5210420841683366
2018-09-10,0.0661322645290581,,0.9879759519038076,0.9879759519038076,,
2018-09-10,0.1002004008016032,,,,,0.0460921843687374
2018-09-10,0.933867735470942,0.0120240480961923,,,0.0120240480961923,
2018-09-11,0.4709418837675351,,0.655310621242485,0.655310621242485,,
2018-09-11,0.5290581162324649,0.344689378757515,,,0.344689378757515,
2018-09-11,0.9458917835671342,,,,,0.6913827655310621
2018-09-12,0.3927855711422846,0.0881763527054108,,,0.0881763527054108,
2018-09-12,0.6072144288577155,,0.9118236472945892,0.9118236472945892,,
2018-09-12,0.7995991983967936,,,,,0.1803607214428857
2018-09-13,0.4308617234468938,0.4869739478957915,,,0.4869739478957915,
2018-09-13,0.5691382765531062,,0.5130260521042084,0.5130260521042084,,
2018-09-13,0.8517034068136272,,,,,0.9739478957915833
2018-09-14,0.0861723446893787,0.8797595190380761,,,0.8797595190380761,
2018-09-14,0.1963927855711423,,,,,0.2284569138276553
2018-09-14,0.9138276553106212,,0.1202404809619238,0.1202404809619238,,
2018-09-17,0.2004008016032064,0.5771543086172345,,,0.5771543086172345,
2018-09-17,0.4268537074148296,,,,,0.8216432865731463
2018-09-17,0.7995991983967936,,0.4228456913827655,0.4228456913827655,,
2018-09-18,0.406813627254509,0.8156312625250501,,,0.8156312625250501,
2018-09-18,0.593186372745491,,0.1843687374749499,0.1843687374749499,,
2018-09-18,0.875751503006012,,,,,0.3486973947895792
2018-09-19,0.1683366733466934,0.6813627254509018,,,0.6813627254509018,
2018-09-19,0.3386773547094188,,,,,0.6693386773547094
2018-09-19,0.8316633266533067,,0.3186372745490982,0.3186372745490982,,
2018-09-20,0.3967935871743487,0.2084168336673346,,,0.2084168336673346,
2018-09-20,0.6032064128256514,,0.7915831663326653,0.7915831663326653,,
2018-09-20,0.7675350701402806,,,,,0.4108216432865731
2018-09-21,0.1422845691382765,0.4949899799599198,,,0.4949899799599198,
2018-09-21,0.250501002004008,,,,,0.9478957915831664
2018-09-21,0.8577154308617234,,0.5050100200400801,0.5050100200400801,,
2018-09-24,0.0080160320641282,,0.7575150300601202,0.7575150300601202,,
2018-09-24,0.0140280561122244,,,,,0.4188376753507014
2018-09-24,0.9919839679358716,0.2424849699398797,,,0.2424849699398797,
2018-09-25,0.3647294589178356,0.1843687374749499,,,0.1843687374749499,
2018-09-25,0.6352705410821643,,0.8156312625250501,0.8156312625250501,,
2018-09-25,0.7755511022044088,,,,,0.4128256513026052
2018-09-26,0.1142284569138276,0.1462925851703407,,,0.1462925851703407,
2018-09-26,0.2224448897795591,,,,,0.3006012024048096
2018-09-26,0.8857715430861723,,0.8537074148296593,0.8537074148296593,,
2018-09-27,0.094188376753507,0.7314629258517034,,,0.7314629258517034,
2018-09-27,0.2044088176352705,,,,,0.5490981963927856
2018-09-27,0.905811623246493,,0.2685370741482966,0.2685370741482966,,
2018-09-28,0.4709418837675351,0.533066132264529,,,0.533066132264529,
2018-09-28,0.5290581162324649,,0.4669338677354709,0.4669338677354709,,
2018-09-28,0.9278557114228456,,,,,0.9458917835671342
2018-10-01,0.1302605210420841,0.2144288577154308,,,0.2144288577154308,
2018-10-01,0.2745490981963928,,,,,0.4308617234468938
2018-10-01,0.8697394789579158,,0.7855711422845691,0.7855711422845691,,
2018-10-02,0.1763527054108216,0.5811623246492986,,,0.5811623246492986,
2018-10-02,0.3507014028056112,,,,,0.811623246492986
2018-10-02,0.8236472945891784,,0.4188376753507014,0.4188376753507014,,
2018-10-03,0.0541082164328657,,0.1763527054108216,0.1763527054108216,,
2018-10-03,0.1402805611222445,,,,,0.4188376753507014
2018-10-03,0.9458917835671342,0.8236472945891784,,,0.8236472945891784,
2018-10-04,0.4549098196392785,,0.12625250501002,0.12625250501002,,
2018-10-04,0.5450901803607214,0.87374749498998,,,0.87374749498998,
2018-10-04,0.9418837675350702,,,,,0.2565130260521042
2018-10-05,0.4869739478957915,0.625250501002004,,,0.625250501002004,
2018-10-05,0.5130260521042084,,0.374749498997996,0.374749498997996,,
2018-10-05,0.9899799599198396,,,,,0.7274549098196392
2018-10-08,0.1723446893787575,,0.2044088176352705,0.2044088176352705,,
2018-10-08,0.3106212424849699,,,,,0.3987975951903807
2018-10-08,0.8276553106212425,0.7955911823647295,,,0.7955911823647295,
2018-10-09,0.3166332665330661,,0.9438877755511024,0.9438877755511024,,
2018-10-09,0.5511022044088176,,,,,0.1222444889779559
2018-10-09,0.6833667334669339,0.0561122244488977,,,0.0561122244488977,
2018-10-10,0.282565130260521,,0.5691382765531062,0.5691382765531062,,
2018-10-10,0.6072144288577155,,,,,0.8376753507014028
2018-10-10,0.717434869739479,0.4308617234468938,,,0.4308617234468938,
2018-10-11,0.2484969939879759,,0.1503006012024048,0.1503006012024048,,
2018-10-11,0.5531062124248497,,,,,0.3847695390781563
2018-10-11,0.751503006012024,0.8496993987975952,,,0.8496993987975952,
2018-10-12,0.2484969939879759,,0.0480961923847695,0.0480961923847695,,
2018-10-12,0.4809619238476953,,,,,0.1042084168336673
2018-10-12,0.751503006012024,0.9519038076152304,,,0.9519038076152304,
2018-10-15,0.0621242484969939,,0.4589178356713427,0.4589178356713427,,
2018-10-15,0.1322645290581162,,,,,1.0
2018-10-15,0.937875751503006,0.5410821643286573,,,0.5410821643286573,
2018-10-16,0.0,,0.6593186372745491,0.6593186372745491,,0.6833667334669339
2018-10-16,1.0,0.3406813627254509,,,0.3406813627254509,
2018-10-17,0.2084168336673346,0.2164328657314629,,,0.2164328657314629,
2018-10-17,0.4088176352705411,,,,,0.4208416833667334
2018-10-17,0.7915831663326653,,0.7835671342685371,0.7835671342685371,,
2018-10-18,0.1543086172344689,0.4949899799599198,,,0.4949899799599198,
2018-10-18,0.3166332665330661,,,,,0.9458917835671342
2018-10-18,0.845691382765531,,0.5050100200400801,0.5050100200400801,,
2018-10-19,0.2224448897795591,,0.2905811623246493,0.2905811623246493,,
