date,stock_id,beta_momentum_1
2017-03-30,momentum_1_585,0.9498997995991983
2017-03-31,momentum_1_586,0.8196392785571143
2017-04-03,momentum_1_587,0.5270541082164328
2017-04-04,momentum_1_588,0.5711422845691383
2017-04-05,momentum_1_589,0.3246492985971944
2017-04-06,momentum_1_590,0.1162324649298597
2017-04-07,momentum_1_591,0.2064128256513026
2017-04-10,momentum_1_592,0.905811623246493
2017-04-11,momentum_1_593,0.4649298597194389
2017-04-12,momentum_1_594,0.2164328657314629
2017-04-13,momentum_1_595,0.6993987975951904
2017-04-14,momentum_1_596,0.7194388777555111
2017-04-17,momentum_1_597,0.1322645290581162
2017-04-18,momentum_1_598,0.8897795591182365
2017-04-19,momentum_1_599,0.0841683366733467
2017-04-20,momentum_1_600,0.9158316633266532
2017-04-21,momentum_1_601,0.1462925851703407
2017-04-24,momentum_1_602,0.56312625250501
2017-04-25,momentum_1_603,0.282565130260521
2017-04-26,momentum_1_604,0.0040080160320641
2017-04-27,momentum_1_605,0.4789579158316633
2017-04-28,momentum_1_606,0.4549098196392785
2017-05-01,momentum_1_607,0.6933867735470942
2017-05-02,momentum_1_608,0.1022044088176352
2017-05-03,momentum_1_609,0.7154308617234469
2017-05-04,momentum_1_610,0.5751503006012024
2017-05-05,momentum_1_611,0.1503006012024048
2017-05-08,momentum_1_612,0.4228456913827655
2017-05-09,momentum_1_613,0.4709418837675351
2017-05-10,momentum_1_614,0.1823647294589178
2017-05-11,momentum_1_615,0.8296593186372746
2017-05-12,momentum_1_616,0.002004008016032
2017-05-15,momentum_1_617,0.5150300601202404
2017-05-16,momentum_1_618,0.158316633266533
2017-05-17,momentum_1_619,0.9579158316633266
2017-05-18,momentum_1_620,0.2685370741482966
2017-05-19,momentum_1_621,0.8156312625250501
2017-05-22,momentum_1_622,0.4408817635270541
2017-05-23,momentum_1_623,0.5771543086172345
2017-05-24,momentum_1_624,0.1743486973947896
2017-05-25,momentum_1_625,0.93186372745491
2017-05-26,momentum_1_626,0.4969939879759519
2017-05-29,momentum_1_627,0.5430861723446894
2017-05-30,momentum_1_628,0.7775551102204409
2017-05-31,momentum_1_629,0.7995991983967936
2017-06-01,momentum_1_630,0.0661322645290581
2017-06-02,momentum_1_631,0.8256513026052105
2017-06-05,momentum_1_632,0.2264529058116232
2017-06-06,momentum_1_633,0.0280561122244488
2017-06-07,momentum_1_634,0.2565130260521042
2017-06-08,momentum_1_635,0.3847695390781563
2017-06-09,momentum_1_636,0.1362725450901803
2017-06-12,momentum_1_637,0.751503006012024
2017-06-13,momentum_1_638,0.6893787575150301
2017-06-14,momentum_1_639,0.7094188376753507
2017-06-15,momentum_1_640,0.1523046092184369
2017-06-16,momentum_1_641,0.5170340681362725
2017-06-19,momentum_1_642,0.5450901803607214
2017-06-20,momentum_1_643,0.0521042084168336
2017-06-21,momentum_1_644,0.7915831663326653
2017-06-22,momentum_1_645,0.2885771543086172
2017-06-23,momentum_1_646,0.156312625250501
2017-06-26,momentum_1_647,0.7895791583166333
2017-06-27,momentum_1_648,0.6893787575150301
2017-06-28,momentum_1_649,0.4809619238476953
2017-06-29,momentum_1_650,0.2124248496993988
2017-06-30,momentum_1_651,0.2885771543086172
2017-07-03,momentum_1_652,0.1082164328657314
2017-07-04,momentum_1_653,0.2144288577154308
2017-07-05,momentum_1_654,0.8937875751503006
2017-07-06,momentum_1_655,0.2545090180360721
2017-07-07,momentum_1_656,0.7094188376753507
2017-07-10,momentum_1_657,0.0601202404809619
2017-07-11,momentum_1_658,0.3246492985971944
2017-07-12,momentum_1_659,0.6492985971943888
2017-07-13,momentum_1_660,0.6492985971943888
2017-07-14,momentum_1_661,0.751503006012024
2017-07-17,momentum_1_662,0.1022044088176352
2017-07-18,momentum_1_663,0.3026052104208417
2017-07-19,momentum_1_664,0.4408817635270541
2017-07-20,momentum_1_665,0.9599198396793588
2017-07-21,momentum_1_666,0.0661322645290581
2017-07-24,momentum_1_667,0.2925851703406814
2017-07-25,momentum_1_668,0.3306613226452906
2017-07-26,momentum_1_669,0.3206412825651302
2017-07-27,momentum_1_670,0.280561122244489
2017-07-28,momentum_1_671,0.5511022044088176
2017-07-31,momentum_1_672,0.7194388777555111
2017-08-01,momentum_1_673,0.3486973947895792
2017-08-02,momentum_1_674,0.0761523046092184
2017-08-03,momentum_1_675,0.939879759519038
2017-08-04,momentum_1_676,0.9078156312625252
2017-08-07,momentum_1_677,0.158316633266533
2017-08-08,momentum_1_678,0.7354709418837675
2017-08-09,momentum_1_679,0.2905811623246493
2017-08-10,momentum_1_680,0.5110220440881763
2017-08-11,momentum_1_681,0.9218436873747496
2017-08-14,momentum_1_682,0.3867735470941884
2017-08-15,momentum_1_683,0.5090180360721442
2017-08-16,momentum_1_684,0.8837675350701403
2017-08-17,momentum_1_685,0.6593186372745491
2017-08-18,momentum_1_686,0.1983967935871743
2017-08-21,momentum_1_687,0.8537074148296593
2017-08-22,momentum_1_688,0.655310621242485
2017-08-23,momentum_1_689,0.158316633266533
2017-08-24,momentum_1_690,0.5531062124248497
2017-08-25,momentum_1_691,0.0180360721442885
2017-08-28,momentum_1_692,0.0621242484969939
2017-08-29,momentum_1_693,0.4248496993987976
2017-08-30,momentum_1_694,0.3507014028056112
2017-08-31,momentum_1_695,0.9739478957915833
2017-09-01,momentum_1_696,0.4408817635270541
2017-09-04,momentum_1_697,0.4729458917835671
2017-09-05,momentum_1_698,0.0120240480961923
2017-09-06,momentum_1_699,0.5551102204408818
2017-09-07,momentum_1_700,0.3046092184368738
2017-09-08,momentum_1_701,0.8236472945891784
2017-09-11,momentum_1_702,0.6312625250501002
2017-09-12,momentum_1_703,0.1282565130260521
2017-09-13,momentum_1_704,0.218436873747495
2017-09-14,momentum_1_705,0.158316633266533
2017-09-15,momentum_1_706,0.4088176352705411
2017-09-18,momentum_1_707,0.7014028056112225
2017-09-19,momentum_1_708,0.7454909819639278
2017-09-20,momentum_1_709,0.468937875751503
2017-09-21,momentum_1_710,0.5410821643286573
2017-09-22,momentum_1_711,0.8657314629258517
2017-09-25,momentum_1_712,0.4328657314629258
2017-09-26,momentum_1_713,0.7835671342685371
2017-09-27,momentum_1_714,0.374749498997996
2017-09-28,momentum_1_715,0.43687374749499
2017-09-29,momentum_1_716,0.4909819639278557
2017-10-02,momentum_1_717,0.2324649298597194
2017-10-03,momentum_1_718,0.25250501002004
2017-10-04,momentum_1_719,0.9298597194388778
2017-10-05,momentum_1_720,0.4549098196392785
2017-10-06,momentum_1_721,0.7214428857715431
2017-10-09,momentum_1_722,0.6513026052104208
2017-10-10,momentum_1_723,0.4408817635270541
2017-10-11,momentum_1_724,0.3286573146292585
2017-10-12,momentum_1_725,0.0120240480961923
2017-10-13,momentum_1_726,0.6753507014028056
2017-10-16,momentum_1_727,0.2585170340681362
2017-10-17,momentum_1_728,0.6372745490981964
2017-10-18,momentum_1_729,0.7134268537074149
2017-10-19,momentum_1_730,0.4448897795591182
2017-10-20,momentum_1_731,0.2625250501002004
2017-10-23,momentum_1_732,0.2845691382765531
2017-10-24,momentum_1_733,0.9098196392785572
2017-10-25,momentum_1_734,0.5410821643286573
2017-10-26,momentum_1_735,0.6092184368737475
2017-10-27,momentum_1_736,0.3667334669338677
2017-10-30,momentum_1_737,0.6713426853707415
2017-10-31,momentum_1_738,0.7995991983967936
2017-11-01,momentum_1_739,0.0100200400801603
2017-11-02,momentum_1_740,0.501002004008016
2017-11-03,momentum_1_741,0.9438877755511024
2017-11-06,momentum_1_742,0.2785571142284569
2017-11-07,momentum_1_743,0.220440881763527
2017-11-08,momentum_1_744,0.2224448897795591
2017-11-09,momentum_1_745,0.7855711422845691
2017-11-10,momentum_1_746,0.5270541082164328
2017-11-13,momentum_1_747,0.3166332665330661
2017-11-14,momentum_1_748,0.9639278557114228
2017-11-15,momentum_1_749,0.1062124248496994
2017-11-16,momentum_1_750,0.9238476953907816
2017-11-17,momentum_1_751,0.9879759519038076
2017-11-20,momentum_1_752,0.1823647294589178
2017-11-21,momentum_1_753,0.9899799599198396
2017-11-22,momentum_1_754,0.687374749498998
2017-11-23,momentum_1_755,0.1823647294589178
2017-11-24,momentum_1_756,0.8016032064128257
2017-11-27,momentum_1_757,0.1242484969939879
2017-11-28,momentum_1_758,0.218436873747495
2017-11-29,momentum_1_759,0.5270541082164328
2017-11-30,momentum_1_760,0.3527054108216433
2017-12-01,momentum_1_761,0.5731462925851704
2017-12-04,momentum_1_762,0.7735470941883767
2017-12-05,momentum_1_763,0.7835671342685371
2017-12-06,momentum_1_764,0.312625250501002
2017-12-07,momentum_1_765,0.8376753507014028
2017-12-08,momentum_1_766,0.9458917835671342
2017-12-11,momentum_1_767,0.3026052104208417
2017-12-12,momentum_1_768,0.5591182364729459
2017-12-13,momentum_1_769,0.2404809619238476
2017-12-14,momentum_1_770,0.8496993987975952
2017-12-15,momentum_1_771,0.1603206412825651
2017-12-18,momentum_1_772,0.312625250501002
2017-12-19,momentum_1_773,0.9158316633266532
2017-12-20,momentum_1_774,0.93186372745491
2017-12-21,momentum_1_775,0.4609218436873747
2017-12-22,momentum_1_776,0.2364729458917835
2017-12-25,momentum_1_777,0.7054108216432866
2017-12-26,momentum_1_778,0.1703406813627254
2017-12-27,momentum_1_779,0.8577154308617234
2017-12-28,momentum_1_780,0.3366733466933868
2017-12-29,momentum_1_781,0.5170340681362725
2018-01-01,momentum_1_782,0.1983967935871743
2018-01-02,momentum_1_783,1.0
2018-01-03,momentum_1_784,0.4168336673346693
2018-01-04,momentum_1_785,0.8276553106212425
2018-01-05,momentum_1_786,0.4108216432865731
2018-01-08,momentum_1_787,0.4408817635270541
2018-01-09,momentum_1_788,0.1342685370741483
2018-01-10,momentum_1_789,0.5831663326653307
2018-01-11,momentum_1_790,0.2224448897795591
2018-01-12,momentum_1_791,0.4428857715430861
2018-01-15,momentum_1_792,0.8617234468937875
2018-01-16,momentum_1_793,0.657314629258517
2018-01-17,momentum_1_794,0.2645290581162324
2018-01-18,momentum_1_795,0.531062124248497
2018-01-19,momentum_1_796,0.4328657314629258
2018-01-22,momentum_1_797,0.0561122244488977
2018-01-23,momentum_1_798,0.5731462925851704
2018-01-24,momentum_1_799,0.4709418837675351
2018-01-25,momentum_1_800,0.0040080160320641
2018-01-26,momentum_1_801,0.4468937875751503
2018-01-29,momentum_1_802,0.0360721442885771
2018-01-30,momentum_1_803,0.3466933867735471
2018-01-31,momentum_1_804,0.627254509018036
2018-02-01,momentum_1_805,0.9679358717434868
2018-02-02,momentum_1_806,0.6132264529058116
2018-02-05,momentum_1_807,0.6472945891783567
2018-02-06,momentum_1_808,0.094188376753507
2018-02-07,momentum_1_809,0.4789579158316633
2018-02-08,momentum_1_810,0.3286573146292585
2018-02-09,momentum_1_811,0.0741482965931863
2018-02-12,momentum_1_812,0.5571142284569138
2018-02-13,momentum_1_813,0.6913827655310621
2018-02-14,momentum_1_814,0.1282565130260521
2018-02-15,momentum_1_815,0.5791583166332666
2018-02-16,momentum_1_816,0.5250501002004008
2018-02-19,momentum_1_817,0.0060120240480961
2018-02-20,momentum_1_818,0.2985971943887776
2018-02-21,momentum_1_819,0.9899799599198396
2018-02-22,momentum_1_820,0.1162324649298597
2018-02-23,momentum_1_821,0.0160320641282565
2018-02-26,momentum_1_822,0.1362725450901803
2018-02-27,momentum_1_823,0.4268537074148296
2018-02-28,momentum_1_824,0.9639278557114228
2018-03-01,momentum_1_825,0.1062124248496994
2018-03-02,momentum_1_826,0.2384769539078156
2018-03-05,momentum_1_827,0.9919839679358716
2018-03-06,momentum_1_828,0.064128256513026
2018-03-07,momentum_1_829,0.9018036072144288
2018-03-08,momentum_1_830,0.9739478957915833
2018-03-09,momentum_1_831,0.7995991983967936
2018-03-12,momentum_1_832,0.3687374749498998
2018-03-13,momentum_1_833,0.4609218436873747
2018-03-14,momentum_1_834,0.3947895791583166
2018-03-15,momentum_1_835,0.8176352705410822
2018-03-16,momentum_1_836,0.1743486973947896
2018-03-19,momentum_1_837,0.3026052104208417
2018-03-20,momentum_1_838,0.2745490981963928
2018-03-21,momentum_1_839,0.5831663326653307
2018-03-22,momentum_1_840,0.8817635270541082
2018-03-23,momentum_1_841,0.6953907815631263
2018-03-26,momentum_1_842,0.6492985971943888
2018-03-27,momentum_1_843,0.7014028056112225
2018-03-28,momentum_1_844,0.1222444889779559
2018-03-29,momentum_1_845,0.3106212424849699
2018-03-30,momentum_1_846,0.8597194388777555
2018-04-02,momentum_1_847,0.4328657314629258
2018-04-03,momentum_1_848,0.064128256513026
2018-04-04,momentum_1_849,0.5891783567134269
2018-04-05,momentum_1_850,0.2785571142284569
2018-04-06,momentum_1_851,0.3066132264529058
2018-04-09,momentum_1_852,0.2985971943887776
2018-04-10,momentum_1_853,0.2344689378757515
2018-04-11,momentum_1_854,0.2765531062124248
2018-04-12,momentum_1_855,0.3847695390781563
2018-04-13,momentum_1_856,0.342685370741483
2018-04-16,momentum_1_857,0.627254509018036
2018-04-17,momentum_1_858,0.9819639278557114
2018-04-18,momentum_1_859,0.6052104208416834
2018-04-19,momentum_1_860,0.4088176352705411
2018-04-20,momentum_1_861,0.4929859719438877
2018-04-23,momentum_1_862,0.8076152304609219
2018-04-24,momentum_1_863,0.0621242484969939
2018-04-25,momentum_1_864,0.6933867735470942
2018-04-26,momentum_1_865,0.6793587174348698
2018-04-27,momentum_1_866,0.2905811623246493
2018-04-30,momentum_1_867,0.5210420841683366
2018-05-01,momentum_1_868,0.8376753507014028
2018-05-02,momentum_1_869,0.1362725450901803
2018-05-03,momentum_1_870,0.5831663326653307
2018-05-04,momentum_1_871,0.6152304609218436
2018-05-07,momentum_1_872,0.969939879759519
2018-05-08,momentum_1_873,0.1242484969939879
2018-05-09,momentum_1_874,0.8496993987975952
2018-05-10,momentum_1_875,0.1102204408817635
2018-05-11,momentum_1_876,0.937875751503006
2018-05-14,momentum_1_877,0.3486973947895792
2018-05-15,momentum_1_878,0.218436873747495
2018-05-16,momentum_1_879,0.5571142284569138
2018-05-17,momentum_1_880,0.4729458917835671
2018-05-18,momentum_1_881,0.0040080160320641
2018-05-21,momentum_1_882,0.1923847695390781
2018-05-22,momentum_1_883,0.9719438877755512
2018-05-23,momentum_1_884,0.6893787575150301
2018-05-24,momentum_1_885,0.8877755511022044
2018-05-25,momentum_1_886,0.3627254509018036
2018-05-28,momentum_1_887,0.2284569138276553
2018-05-29,momentum_1_888,0.8717434869739479
2018-05-30,momentum_1_889,0.905811623246493
2018-05-31,momentum_1_890,0.1222444889779559
2018-06-01,momentum_1_891,0.4288577154308617
2018-06-04,momentum_1_892,0.1603206412825651
2018-06-05,momentum_1_893,0.6312625250501002
2018-06-06,momentum_1_894,0.3466933867735471
2018-06-07,momentum_1_895,0.6833667334669339
2018-06-08,momentum_1_896,0.2424849699398797
2018-06-11,momentum_1_897,0.2244488977955911
2018-06-12,momentum_1_898,0.280561122244489
2018-06-13,momentum_1_899,0.2304609218436873
2018-06-14,momentum_1_900,0.8637274549098196
2018-06-15,momentum_1_901,0.4288577154308617
2018-06-18,momentum_1_902,0.1983967935871743
2018-06-19,momentum_1_903,0.8997995991983968
2018-06-20,momentum_1_904,0.0861723446893787
2018-06-21,momentum_1_905,0.8857715430861723
2018-06-22,momentum_1_906,0.6833667334669339
2018-06-25,momentum_1_907,0.4749498997995992
2018-06-26,momentum_1_908,0.8036072144288577
2018-06-27,momentum_1_909,0.9138276553106212
2018-06-28,momentum_1_910,0.4609218436873747
2018-06-29,momentum_1_911,0.7675350701402806
2018-07-02,momentum_1_912,0.2625250501002004
2018-07-03,momentum_1_913,0.9178356713426854
2018-07-04,momentum_1_914,0.4929859719438877
2018-07-05,momentum_1_915,0.4188376753507014
2018-07-06,momentum_1_916,0.7334669338677354
2018-07-09,momentum_1_917,0.6472945891783567
2018-07-10,momentum_1_918,0.0521042084168336
2018-07-11,momentum_1_919,0.312625250501002
2018-07-12,momentum_1_920,0.342685370741483
2018-07-13,momentum_1_921,0.5390781563126252
2018-07-16,momentum_1_922,0.0220440881763527
2018-07-17,momentum_1_923,0.5871743486973948
2018-07-18,momentum_1_924,0.7575150300601202
2018-07-19,momentum_1_925,0.6693386773547094
2018-07-20,momentum_1_926,0.6072144288577155
2018-07-23,momentum_1_927,0.1482965931863727
2018-07-24,momentum_1_928,0.5511022044088176
2018-07-25,momentum_1_929,0.4989979959919839
2018-07-26,momentum_1_930,0.3386773547094188
2018-07-27,momentum_1_931,0.6312625250501002
2018-07-30,momentum_1_932,0.627254509018036
2018-07-31,momentum_1_933,0.2645290581162324
2018-08-01,momentum_1_934,0.7294589178356713
2018-08-02,momentum_1_935,0.7615230460921844
2018-08-03,momentum_1_936,0.5951903807615231
2018-08-06,momentum_1_937,0.4488977955911823
2018-08-07,momentum_1_938,0.6412825651302605
2018-08-08,momentum_1_939,0.7975951903807615
2018-08-09,momentum_1_940,0.8537074148296593
2018-08-10,momentum_1_941,0.2164328657314629
2018-08-13,momentum_1_942,0.7134268537074149
2018-08-14,momentum_1_943,0.7374749498997996
2018-08-15,momentum_1_944,0.0581162324649298
2018-08-16,momentum_1_945,0.7535070140280561
2018-08-17,momentum_1_946,0.3486973947895792
2018-08-20,momentum_1_947,0.4428857715430861
2018-08-21,momentum_1_948,0.468937875751503
2018-08-22,momentum_1_949,0.0841683366733467
2018-08-23,momentum_1_950,0.5671342685370742
2018-08-24,momentum_1_951,0.4729458917835671
2018-08-27,momentum_1_952,0.4809619238476953
2018-08-28,momentum_1_953,0.1643286573146292
2018-08-29,momentum_1_954,0.9038076152304608
2018-08-30,momentum_1_955,0.9298597194388778
2018-08-31,momentum_1_956,0.376753507014028
2018-09-03,momentum_1_957,0.3867735470941884
2018-09-04,momentum_1_958,0.2024048096192384
2018-09-05,momentum_1_959,0.6192384769539078
2018-09-06,momentum_1_960,0.6913827655310621
2018-09-07,momentum_1_961,0.4488977955911823
2018-09-10,momentum_1_962,0.0661322645290581
2018-09-11,momentum_1_963,0.4709418837675351
2018-09-12,momentum_1_964,0.6072144288577155
2018-09-13,momentum_1_965,0.5691382765531062
2018-09-14,momentum_1_966,0.9138276553106212
2018-09-17,momentum_1_967,0.7995991983967936
2018-09-18,momentum_1_968,0.593186372745491
2018-09-19,momentum_1_969,0.8316633266533067
2018-09-20,momentum_1_970,0.6032064128256514
2018-09-21,momentum_1_971,0.8577154308617234
2018-09-24,momentum_1_972,0.0080160320641282
2018-09-25,momentum_1_973,0.6352705410821643
2018-09-26,momentum_1_974,0.8857715430861723
2018-09-27,momentum_1_975,0.905811623246493
2018-09-28,momentum_1_976,0.5290581162324649
2018-10-01,momentum_1_977,0.8697394789579158
2018-10-02,momentum_1_978,0.8236472945891784
2018-10-03,momentum_1_979,0.0541082164328657
2018-10-04,momentum_1_980,0.4549098196392785
2018-10-05,momentum_1_981,0.5130260521042084
2018-10-08,momentum_1_982,0.1723446893787575
2018-10-09,momentum_1_983,0.3166332665330661
2018-10-10,momentum_1_984,0.282565130260521
2018-10-11,momentum_1_985,0.2484969939879759
2018-10-12,momentum_1_986,0.2484969939879759
2018-10-15,momentum_1_987,0.0621242484969939
2018-10-16,momentum_1_988,0.0
2018-10-17,momentum_1_989,0.7915831663326653
2018-10-18,momentum_1_990,0.845691382765531
2018-10-19,momentum_1_991,0.2224448897795591
2018-10-22,momentum_1_992,0.8677354709418837
2018-10-23,momentum_1_993,0.6112224448897795
2018-10-24,momentum_1_994,0.9478957915831664
2018-10-25,momentum_1_995,0.8517034068136272
2018-10-26,momentum_1_996,0.3186372745490982
2018-10-29,momentum_1_997,0.7054108216432866
2018-10-30,momentum_1_998,0.4408817635270541
2018-10-31,momentum_1_999,0.2284569138276553
2018-11-01,momentum_1_1000,0.8336673346693386
2018-11-02,momentum_1_1001,0.9579158316633266
2018-11-05,momentum_1_1002,0.4328657314629258
2018-11-06,momentum_1_1003,0.3106212424849699
2018-11-07,momentum_1_1004,0.6653306613226453
2018-11-08,momentum_1_1005,0.9919839679358716
2018-11-09,momentum_1_1006,0.9198396793587176
2018-11-12,momentum_1_1007,0.6973947895791583
2018-11-13,momentum_1_1008,0.8697394789579158
2018-11-14,momentum_1_1009,0.8396793587174348
2018-11-15,momentum_1_1010,0.2164328657314629
2018-11-16,momentum_1_1011,0.0180360721442885
2018-11-19,momentum_1_1012,0.0140280561122244
2018-11-20,momentum_1_1013,0.3046092184368738
2018-11-21,momentum_1_1014,0.5971943887775552
2018-11-22,momentum_1_1015,0.8256513026052105
2018-11-23,momentum_1_1016,0.1482965931863727
2018-11-26,momentum_1_1017,0.9018036072144288
2018-11-27,momentum_1_1018,0.1503006012024048
2018-11-28,momentum_1_1019,0.6392785571142284
2018-11-29,momentum_1_1020,0.8657314629258517
2018-11-30,momentum_1_1021,0.7374749498997996
2018-12-03,momentum_1_1022,0.5971943887775552
2018-12-04,momentum_1_1023,0.1983967935871743
2018-12-05,momentum_1_1024,0.064128256513026
2018-12-06,momentum_1_1025,0.2745490981963928
2018-12-07,momentum_1_1026,0.7314629258517034
2018-12-10,momentum_1_1027,0.0841683366733467
2018-12-11,momentum_1_1028,0.3927855711422846
2018-12-12,momentum_1_1029,0.1182364729458917
2018-12-13,momentum_1_1030,0.3627254509018036
2018-12-14,momentum_1_1031,0.1362725450901803
2018-12-17,momentum_1_1032,0.2645290581162324
2018-12-18,momentum_1_1033,0.503006012024048
2018-12-19,momentum_1_1034,0.0721442885771543
2018-12-20,momentum_1_1035,0.0681362725450901
2018-12-21,momentum_1_1036,0.531062124248497
2018-12-24,momentum_1_1037,0.4468937875751503
2018-12-25,momentum_1_1038,0.9018036072144288
2018-12-26,momentum_1_1039,0.4729458917835671
2018-12-27,momentum_1_1040,0.7675350701402806
2018-12-28,momentum_1_1041,0.6673346693386774
2018-12-31,momentum_1_1042,0.6733466933867736
2019-01-01,momentum_1_1043,0.094188376753507
2019-01-02,momentum_1_1044,0.4088176352705411
2019-01-03,momentum_1_1045,0.7234468937875751
2019-01-04,momentum_1_1046,0.1102204408817635
2019-01-07,momentum_1_1047,0.0160320641282565
2019-01-08,momentum_1_1048,0.2124248496993988
2019-01-09,momentum_1_1049,0.1322645290581162
2019-01-10,momentum_1_1050,0.4208416833667334
2019-01-11,momentum_1_1051,0.5390781563126252
2019-01-14,momentum_1_1052,0.3246492985971944
2019-01-15,momentum_1_1053,0.9018036072144288
2019-01-16,momentum_1_1054,0.657314629258517
2019-01-17,momentum_1_1055,0.8236472945891784
2019-01-18,momentum_1_1056,0.2945891783567134
2019-01-21,momentum_1_1057,0.43687374749499
2019-01-22,momentum_1_1058,0.8156312625250501
2019-01-23,momentum_1_1059,0.158316633266533
2019-01-24,momentum_1_1060,0.7775551102204409
2019-01-25,momentum_1_1061,0.438877755511022
2019-01-28,momentum_1_1062,0.8056112224448898
2019-01-29,momentum_1_1063,0.1442885771543086
2019-01-30,momentum_1_1064,0.1763527054108216
2019-01-31,momentum_1_1065,0.3286573146292585
2019-02-01,momentum_1_1066,0.875751503006012
2019-02-04,momentum_1_1067,0.7935871743486974
2019-02-05,momentum_1_1068,0.0521042084168336
2019-02-06,momentum_1_1069,0.0881763527054108
2019-02-07,momentum_1_1070,0.3386773547094188
2019-02-08,momentum_1_1071,0.0460921843687374
2019-02-11,momentum_1_1072,0.7054108216432866
2019-02-12,momentum_1_1073,0.5110220440881763
2019-02-13,momentum_1_1074,0.627254509018036
2019-02-14,momentum_1_1075,0.0
2019-02-15,momentum_1_1076,0.4629258517034068
2019-02-18,momentum_1_1077,0.9158316633266532
2019-02-19,momentum_1_1078,0.8577154308617234
2019-02-20,momentum_1_1079,0.438877755511022
2019-02-21,momentum_1_1080,0.4148296593186373
2019-02-22,momentum_1_1081,0.6052104208416834
2019-02-25,momentum_1_1082,0.5691382765531062
2019-02-26,momentum_1_1083,0.6472945891783567
2019-02-27,momentum_1_1084,0.5951903807615231
2019-02-28,momentum_1_1085,0.9899799599198396
2019-03-01,momentum_1_1086,0.8977955911823647
2019-03-04,momentum_1_1087,0.8496993987975952
2019-03-05,momentum_1_1088,0.8597194388777555
2019-03-06,momentum_1_1089,0.8877755511022044
2019-03-07,momentum_1_1090,0.3046092184368738
2019-03-08,momentum_1_1091,0.188376753507014
2019-03-11,momentum_1_1092,0.7434869739478958
2019-03-12,momentum_1_1093,0.1482965931863727
2019-03-13,momentum_1_1094,0.1342685370741483
2019-03-14,momentum_1_1095,0.0180360721442885
2019-03-15,momentum_1_1096,0.9178356713426854
2019-03-18,momentum_1_1097,0.25250501002004
2019-03-19,momentum_1_1098,0.2645290581162324
2019-03-20,momentum_1_1099,0.5671342685370742
2019-03-21,momentum_1_1100,0.0821643286573146
2019-03-22,momentum_1_1101,0.4869739478957915
2019-03-25,momentum_1_1102,0.4088176352705411
2019-03-26,momentum_1_1103,0.0521042084168336
2019-03-27,momentum_1_1104,0.1422845691382765
2019-03-28,momentum_1_1105,0.3486973947895792
2019-03-29,momentum_1_1106,0.6052104208416834
2019-04-01,momentum_1_1107,0.6533066132264529
2019-04-02,momentum_1_1108,0.0801603206412825
2019-04-03,momentum_1_1109,0.2785571142284569
2019-04-04,momentum_1_1110,0.655310621242485
2019-04-05,momentum_1_1111,0.9418837675350702
2019-04-08,momentum_1_1112,0.0300601202404809
2019-04-09,momentum_1_1113,0.6452905811623246
2019-04-10,momentum_1_1114,0.8937875751503006
2019-04-11,momentum_1_1115,0.406813627254509
2019-04-12,momentum_1_1116,0.969939879759519
2019-04-15,momentum_1_1117,0.8997995991983968
2019-04-16,momentum_1_1118,0.5731462925851704
2019-04-17,momentum_1_1119,0.7575150300601202
2019-04-18,momentum_1_1120,0.2324649298597194
2019-04-19,momentum_1_1121,0.5971943887775552
2019-04-22,momentum_1_1122,0.7254509018036072
2019-04-23,momentum_1_1123,0.9178356713426854
2019-04-24,momentum_1_1124,0.344689378757515
2019-04-25,momentum_1_1125,0.3226452905811623
2019-04-26,momentum_1_1126,0.7114228456913828
2019-04-29,momentum_1_1127,0.7474949899799599
2019-04-30,momentum_1_1128,0.5190380761523046
2019-05-01,momentum_1_1129,0.779559118236473
2019-05-02,momentum_1_1130,0.5130260521042084
2019-05-03,momentum_1_1131,0.3046092184368738
2019-05-06,momentum_1_1132,0.2104208416833667
2019-05-07,momentum_1_1133,0.7334669338677354
2019-05-08,momentum_1_1134,0.9599198396793588
2019-05-09,momentum_1_1135,0.7895791583166333
2019-05-10,momentum_1_1136,0.6693386773547094
2019-05-13,momentum_1_1137,0.2985971943887776
2019-05-14,momentum_1_1138,0.6172344689378757
2019-05-15,momentum_1_1139,0.5511022044088176
2019-05-16,momentum_1_1140,0.2424849699398797
2019-05-17,momentum_1_1141,0.7474949899799599
2019-05-20,momentum_1_1142,0.5671342685370742
2019-05-21,momentum_1_1143,0.8276553106212425
2019-05-22,momentum_1_1144,0.3026052104208417
2019-05-23,momentum_1_1145,0.9438877755511024
2019-05-24,momentum_1_1146,0.1903807615230461
2019-05-27,momentum_1_1147,0.2304609218436873
2019-05-28,momentum_1_1148,0.4569138276553106
2019-05-29,momentum_1_1149,0.3547094188376753
2019-05-30,momentum_1_1150,0.5190380761523046
2019-05-31,momentum_1_1151,0.8717434869739479
2019-06-03,momentum_1_1152,0.6513026052104208
2019-06-04,momentum_1_1153,0.3026052104208417
2019-06-05,momentum_1_1154,0.6092184368737475
2019-06-06,momentum_1_1155,0.2264529058116232
2019-06-07,momentum_1_1156,0.4809619238476953
2019-06-10,momentum_1_1157,0.5270541082164328
2019-06-11,momentum_1_1158,0.3547094188376753
2019-06-12,momentum_1_1159,0.7695390781563126
2019-06-13,momentum_1_1160,0.3206412825651302
2019-06-14,momentum_1_1161,0.4929859719438877
2019-06-17,momentum_1_1162,0.4929859719438877
2019-06-18,momentum_1_1163,0.9519038076152304
